system:index,ID,max,mean,median,source,stdDev,.geo
1_1_20060517_10,UCDSNM011455,0.9577183723449707,0.9388137896146093,0.9434692008154733,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.015561437268853508,
1_1_20060517_9,UCDSNM011447,0.960666835308075,0.9413230220476786,0.9444933056831359,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.011947822210608567,
1_1_20060517_11,UCDSNM011536,0.9578803181648254,0.9037249145053682,0.9233544766902924,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.05192131192473093,
1_1_20060517_16,UCDSNM013064,0.9372013211250305,0.836748780310154,0.8419708609580994,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.04955150569894538,
1_1_20060517_7,UCDSNM005339,0.5465160012245178,0.328227233853233,0.3154016435146332,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.10254872632365657,
1_1_20060517_20,UCDSNM016357,0.316687673330307,0.29392828822135925,0.2973247170448303,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.02741703401506075,
1_1_20060517_23,UCDSNM016769,0.24048633873462677,0.23267036179701486,0.23238104581832886,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.00477577687886656,
1_1_20060517_5,UCDSNM003796,0.8467007875442505,0.7257854992693121,0.7148364186286926,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.07273002755124763,
1_1_20060517_15,UCDSNM012985,0.9156016111373901,0.8558504960753701,0.8571208715438843,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.03371397523276352,
1_1_20060517_14,UCDSNM012863,0.43862399458885193,0.38074334263801574,0.4050928056240082,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.0499314646374507,
1_1_20060517_17,UCDSNM014209,0.8932520747184753,0.7632844585638779,0.8009945154190063,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.10787309941428214,
1_1_20060517_2,UCDSNM000195,0.549480676651001,0.5212336374180657,0.5298206806182861,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.022012406722385566,
1_1_20060517_8,UCDSNM009725,0.26438239216804504,0.1909444361925125,0.2015051692724228,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.05499279596899736,
1_1_20060517_13,UCDSNM012349,0.8341497182846069,0.734795610109965,0.826985239982605,LANDSAT/LT5_L1T_8DAY_NDWI/20060517,0.13547345404464378,
1_1_20060525_3,UCDSNM000426,0.6204238533973694,-0.032151546695184996,-0.06439033622315171,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.12045400877113523,
1_1_20060525_4,UCDSNM001115,0.9166107177734375,0.15408194281688944,0.0740486167371273,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.2953583358304572,
1_1_20060525_18,UCDSNM014503,0.9052428603172302,0.5249087190180195,0.6316967050234477,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.3993642184150445,
1_1_20060525_22,UCDSNM016589,0.5080663561820984,0.3025778447696512,0.3006896376609802,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.0993784031152456,
1_1_20060525_19,UCDSNM015782,0.3309270739555359,0.2626680851310164,0.26347118616104126,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.02678236601811137,
1_1_20060525_7,UCDSNM005339,0.8577098250389099,0.29020165445889984,0.24402810633182526,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.3116309988989371,
1_1_20060525_21,UCDSNM016565,0.45374229550361633,0.24008521903306246,0.2645336985588074,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.12734566995232627,
1_1_20060525_20,UCDSNM016357,0.720015823841095,0.4646314376592636,0.4366818070411682,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.14993758680469269,
1_1_20060525_23,UCDSNM016769,0.40918365120887756,0.362487285087506,0.35922855138778687,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.022376322490322967,
1_1_20060525_2,UCDSNM000195,0.1924062967300415,-0.01932112598193011,-0.03559810854494572,LANDSAT/LT5_L1T_8DAY_NDWI/20060525,0.09067935527990587,
1_1_20060602_4,UCDSNM001115,1.0,-0.06122480115775064,-0.03832069993019104,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.3265481489760109,
1_1_20060602_12,UCDSNM011600,0.4781125783920288,0.2018383576130909,0.2128207300390516,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.13268381078269784,
1_1_20060602_18,UCDSNM014503,0.6337878108024597,-0.01871552585795384,-0.06804442157347997,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.21272413694540768,
1_1_20060602_6,UCDSNM004476,0.7744826674461365,0.696899758444892,0.7062894105911255,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.039236103526880416,
1_1_20060602_10,UCDSNM011455,0.9572749733924866,0.9246984070965222,0.9379741013050079,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.03665863155902671,
1_1_20060602_9,UCDSNM011447,0.9686692357063293,0.934072721335623,0.9425014331936836,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.021425379550599654,
1_1_20060602_11,UCDSNM011536,0.9413660764694214,0.8636782793771653,0.8961373269557953,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.09019076096768118,
1_1_20060602_16,UCDSNM013064,0.8072338700294495,0.34167904279602224,0.22877810895442963,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.27342141520052426,
1_1_20060602_7,UCDSNM005339,0.41567492485046387,0.20250146614199274,0.195955291390419,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.08725980676796578,
1_1_20060602_20,UCDSNM016357,0.6281864643096924,0.2347652018070221,0.19156599044799805,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.12752968408709853,
1_1_20060602_23,UCDSNM016769,0.6640499234199524,0.2833224693313241,0.21497729420661926,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.18199634357229727,
1_1_20060602_5,UCDSNM003796,0.3240882158279419,0.28677775914018805,0.27694621682167053,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.02312041071468799,
1_1_20060602_15,UCDSNM012985,0.8805381655693054,0.7933290221474387,0.7797526121139526,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.060140909194079196,
1_1_20060602_14,UCDSNM012863,0.4850710928440094,0.3804751574993134,0.35749873518943787,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.05253074321547021,
1_1_20060602_17,UCDSNM014209,0.8014340996742249,0.5510481767929517,0.6995538473129272,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.23758602271378929,
1_1_20060602_2,UCDSNM000195,0.1647869050502777,0.06417565618176013,0.041284188628196716,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.05853739792681115,
1_1_20060602_8,UCDSNM009725,0.2763773798942566,0.18225187584757804,0.22425323724746704,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.08208803559378132,
1_1_20060602_13,UCDSNM012349,0.4317280948162079,0.3959442575772603,0.3985010087490082,LANDSAT/LT5_L1T_8DAY_NDWI/20060602,0.03031512660799386,
1_1_20060610_3,UCDSNM000426,0.5776447653770447,0.027973547969914102,-0.005749297930070987,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.14213023210206796,
1_1_20060610_4,UCDSNM001115,0.48602744936943054,-0.05465899876530906,-0.07273125424981117,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.11468576336541518,
1_1_20060610_18,UCDSNM014503,0.296779602766037,-0.13986176477884874,-0.10595236346125603,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.2646524939355554,
1_1_20060610_22,UCDSNM016589,0.7394160628318787,0.3944245343258895,0.42311494089663026,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.1575793806709247,
1_1_20060610_19,UCDSNM015782,0.4466164708137512,0.2068540204398252,0.20923851430416107,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.09322854213326243,
1_1_20060610_7,UCDSNM005339,0.2274308055639267,0.006593261850642019,8.083729383846124E-4,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.10078381728154771,
1_1_20060610_21,UCDSNM016565,0.5606683492660522,0.24977012219217917,0.25096962600946426,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.16704882428530585,
1_1_20060610_20,UCDSNM016357,0.3492770791053772,0.2269235682487488,0.22909611463546753,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.0645140520300959,
1_1_20060610_23,UCDSNM016769,0.44307437539100647,0.3502937722951174,0.35476087033748627,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.0552661725274735,
1_1_20060610_2,UCDSNM000195,0.2496945708990097,0.14950329943427018,0.14758358895778656,LANDSAT/LT5_L1T_8DAY_NDWI/20060610,0.06809046005110758,
1_1_20060618_4,UCDSNM001115,0.27787360548973083,-0.11258873221454074,-0.07477793842554092,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.2514099061530348,
1_1_20060618_12,UCDSNM011600,0.517515242099762,0.31950065308711506,0.345418781042099,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.11973130967989855,
1_1_20060618_18,UCDSNM014503,0.4712126553058624,0.14647310399727528,0.15256693156229123,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.12345527839133519,
1_1_20060618_6,UCDSNM004476,0.932611882686615,0.8292230527710032,0.8483725786209106,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.08433493698519307,
1_1_20060618_10,UCDSNM011455,0.933661162853241,0.8387445871319089,0.8602222353219986,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.09989969009722963,
1_1_20060618_9,UCDSNM011447,0.9401446580886841,0.839361358847883,0.8695803185304005,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.0893978772593102,
1_1_20060618_11,UCDSNM011536,0.7438917756080627,0.13321020424232952,0.05973014049232006,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.21441857808354586,
1_1_20060618_16,UCDSNM013064,0.40997302532196045,0.3301432806998491,0.33670295774936676,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.04533501732814397,
1_1_20060618_7,UCDSNM005339,0.25266894698143005,0.03409578740659557,0.0232058297842741,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.09812309834707157,
1_1_20060618_20,UCDSNM016357,0.3543769121170044,0.2601658493280411,0.26286548376083374,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.06158251381196135,
1_1_20060618_23,UCDSNM016769,0.44894492626190186,0.34549958010514575,0.3460206985473633,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.057671421035920885,
1_1_20060618_5,UCDSNM003796,0.4148973524570465,0.3121972761370919,0.3490237295627594,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.08729058579072985,
1_1_20060618_15,UCDSNM012985,0.6087219715118408,0.44959246841343964,0.5151780247688293,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.14900787570720286,
1_1_20060618_14,UCDSNM012863,0.48760250210762024,0.3855192124843597,0.3824141025543213,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.05591245507659163,
1_1_20060618_17,UCDSNM014209,0.2859119474887848,0.18237086156239876,0.1927398145198822,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.06763819590294931,
1_1_20060618_2,UCDSNM000195,0.3611757755279541,0.2215804856802736,0.22388628870248795,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.07526070135200971,
1_1_20060618_8,UCDSNM009725,0.31209424138069153,0.18296991363167764,0.2257559895515442,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.09904698046654145,
1_1_20060618_13,UCDSNM012349,0.3013748526573181,0.25251080592473346,0.2368939220905304,LANDSAT/LT5_L1T_8DAY_NDWI/20060618,0.035293795321400416,
1_1_20060626_3,UCDSNM000426,0.4637098014354706,0.1392290192343432,0.13864034342354742,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.07905821022886947,
1_1_20060626_4,UCDSNM001115,0.38134434819221497,0.09085686494103211,0.07328519278338977,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.10046410938796466,
1_1_20060626_22,UCDSNM016589,0.6624152064323425,0.3825102748911093,0.4199085354804993,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.1382431901014073,
1_1_20060626_19,UCDSNM015782,0.45061561465263367,0.22994981661367303,0.24897315353155136,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.10254388529900248,
1_1_20060626_7,UCDSNM005339,0.16471882164478302,0.10975855362884114,0.1093025729060173,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.012848864410385307,
1_1_20060626_21,UCDSNM016565,0.5271628499031067,0.22830122228090963,0.2265307381749153,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.17817351191338035,
1_1_20060626_20,UCDSNM016357,0.39317187666893005,0.30889308750629424,0.31736940145492554,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.04333810042502818,
1_1_20060626_23,UCDSNM016769,0.17537744343280792,0.09037171020948638,0.08939062058925629,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.05157159165607432,
1_1_20060626_2,UCDSNM000195,0.4704098403453827,0.3460898995399475,0.33898650109767914,LANDSAT/LT5_L1T_8DAY_NDWI/20060626,0.054748444100207905,
1_1_20060704_12,UCDSNM011600,0.5332297682762146,0.32417309500758174,0.35359153151512146,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.12619141229800754,
1_1_20060704_18,UCDSNM014503,0.7339372634887695,0.2027781884757175,0.20475824425617853,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.15287741244345704,
1_1_20060704_6,UCDSNM004476,0.25661107897758484,-0.01876162453899505,-0.00453773804474622,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.10756683980315504,
1_1_20060704_10,UCDSNM011455,0.4396454393863678,-0.013195079691805793,-0.029369835431377094,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.13863662643611296,
1_1_20060704_9,UCDSNM011447,0.3445397913455963,-0.0022088688161198255,-0.014250442385673523,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.09692422358795957,
1_1_20060704_11,UCDSNM011536,0.545356810092926,0.32186290852370714,0.3290337473154068,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.11210896079006599,
1_1_20060704_16,UCDSNM013064,0.5142948031425476,0.39961172081530094,0.4043414741754532,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.07445260167725275,
1_1_20060704_7,UCDSNM005339,0.47379523515701294,0.21732119613149192,0.21921560168266296,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.04228630858072798,
1_1_20060704_20,UCDSNM016357,0.42483967542648315,0.3285787570476532,0.3363114893436432,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.0504686934557164,
1_1_20060704_23,UCDSNM016769,0.3939323425292969,0.2932567050059636,0.30275581777095795,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.06273587279425344,
1_1_20060704_5,UCDSNM003796,0.4723672568798065,0.38395465504039417,0.3929164409637451,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.06329890734915318,
1_1_20060704_15,UCDSNM012985,0.40122365951538086,0.3264039551669901,0.31446388363838196,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.05144651718276101,
1_1_20060704_14,UCDSNM012863,0.5142948031425476,0.42840486764907837,0.4251844584941864,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.056683871145012034,
1_1_20060704_17,UCDSNM014209,0.4488595128059387,0.3485940740658687,0.3802874982357025,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.08016224201874703,
1_1_20060704_2,UCDSNM000195,0.5597147941589355,0.4241873153618404,0.4494713246822357,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.07665007113524841,
1_1_20060704_8,UCDSNM009725,0.33565711975097656,0.17678137607872485,0.19134728610515594,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.1174034014985252,
1_1_20060704_13,UCDSNM012349,0.34527087211608887,0.33678780992825824,0.33804166316986084,LANDSAT/LT5_L1T_8DAY_NDWI/20060704,0.0074909281604269235,
1_1_20060712_3,UCDSNM000426,0.5958033204078674,0.041755342813351366,0.002190558504713239,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.17038075814830222,
1_1_20060712_4,UCDSNM001115,0.48749515414237976,0.09098410784944419,0.05656616074534563,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.15485591138947238,
1_1_20060712_22,UCDSNM016589,0.6202122569084167,0.3575408434679031,0.4170454367995262,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.163420450340922,
1_1_20060712_19,UCDSNM015782,0.44600626826286316,0.23457922712787166,0.2525978088378906,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.09283781822156362,
1_1_20060712_7,UCDSNM005339,0.4226585924625397,0.18790257576264582,0.19919998943805695,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.12060346958375393,
1_1_20060712_21,UCDSNM016565,0.4850082993507385,0.14681455742296143,0.12833888828754425,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.18159163628079555,
1_1_20060712_20,UCDSNM016357,0.37112367153167725,0.3270274710655212,0.33436959981918335,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.03299652166405024,
1_1_20060712_23,UCDSNM016769,0.4014389216899872,0.2524061457564433,0.25187819451093674,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.06077388345771592,
1_1_20060712_2,UCDSNM000195,0.5382605791091919,0.3610465132764408,0.3656085133552551,LANDSAT/LT5_L1T_8DAY_NDWI/20060712,0.07928222672545104,
1_1_20060720_12,UCDSNM011600,0.49633288383483887,0.25382737529098964,0.27168668806552887,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.12826928162406365,
1_1_20060720_18,UCDSNM014503,0.7821380496025085,0.21791944980344116,0.21438132847348848,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.14175848765567056,
1_1_20060720_6,UCDSNM004476,0.25057339668273926,0.12486628615469844,0.12786094099283218,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.05642375898404734,
1_1_20060720_10,UCDSNM011455,0.45541682839393616,0.18293651028008234,0.1712504357099533,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.1253389588170915,
1_1_20060720_9,UCDSNM011447,0.5036150813102722,0.29542170552950764,0.29052938520908356,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.1288394748983858,
1_1_20060720_11,UCDSNM011536,0.5692240595817566,0.37949575004833086,0.42235158383846283,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.13257843112539794,
1_1_20060720_16,UCDSNM013064,0.5362356901168823,0.40501769445836544,0.40585921704769135,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.08235415148104014,
1_1_20060720_7,UCDSNM005339,0.7080645561218262,0.2384698580573784,0.2588135898113251,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.23262533390556445,
1_1_20060720_20,UCDSNM016357,0.41296127438545227,0.3403769791126251,0.3461824357509613,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.03172388029738046,
1_1_20060720_23,UCDSNM016769,0.3872026205062866,0.22203537782964608,0.21924736350774765,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.08324996791834087,
1_1_20060720_5,UCDSNM003796,0.5109371542930603,0.4362327077172019,0.4462738037109375,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.04769422818251784,
1_1_20060720_15,UCDSNM012985,0.4510149359703064,0.36605915427207947,0.3710145056247711,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.061066679041203484,
1_1_20060720_14,UCDSNM012863,0.5740716457366943,0.4096226215362549,0.3659248948097229,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.09721462851430593,
1_1_20060720_17,UCDSNM014209,0.46176275610923767,0.3613271208909842,0.3876827359199524,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.08282374733145227,
1_1_20060720_2,UCDSNM000195,0.4159824550151825,0.3379074941788401,0.345471516251564,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.03939522671609699,
1_1_20060720_8,UCDSNM009725,0.2815994620323181,0.1391647754702717,0.212143212556839,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.13056522049089875,
1_1_20060720_13,UCDSNM012349,0.4627710282802582,0.3964100082715352,0.3698740601539612,LANDSAT/LT5_L1T_8DAY_NDWI/20060720,0.04723691307382361,
1_1_20060728_3,UCDSNM000426,0.5535499453544617,0.007266771416996096,-0.01764068752527237,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.1605425733883162,
1_1_20060728_4,UCDSNM001115,0.4947158694267273,0.14254145746041885,0.1269215629859404,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.1551994078310372,
1_1_20060728_22,UCDSNM016589,0.5946853756904602,0.2828518431533583,0.33569250255823135,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.19843651430926168,
1_1_20060728_19,UCDSNM015782,0.413993775844574,0.20961447915696835,0.2186710461974144,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.08437404130174966,
1_1_20060728_7,UCDSNM005339,0.17114679515361786,0.11240624887554833,0.1074899360537529,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.019004016076795954,
1_1_20060728_21,UCDSNM016565,0.48496192693710327,0.06690987149098267,-0.004661949817091227,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.20332438812778014,
1_1_20060728_20,UCDSNM016357,0.38082578778266907,0.3302160680294037,0.3267923593521118,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.028802998868213307,
1_1_20060728_23,UCDSNM016769,0.33228567242622375,0.1709618770206968,0.17361750453710556,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.08307070555552694,
1_1_20060728_2,UCDSNM000195,0.5004042983055115,0.3584191586290087,0.36277978122234344,LANDSAT/LT5_L1T_8DAY_NDWI/20060728,0.07456739068855767,
1_1_20060805_12,UCDSNM011600,0.46922609210014343,0.183065429414573,0.18565687909722328,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.13114426224483589,
1_1_20060805_18,UCDSNM014503,0.6958925724029541,0.18229443288759928,0.17834158539772033,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.1322298723766518,
1_1_20060805_6,UCDSNM004476,0.34716933965682983,0.19842230770047065,0.2126198709011078,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.06924708368146265,
1_1_20060805_10,UCDSNM011455,0.4744459390640259,0.22436108914137418,0.21844438463449478,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.1228949130880059,
1_1_20060805_9,UCDSNM011447,0.4927404522895813,0.3034226822718564,0.3105282336473465,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.13076311473839838,
1_1_20060805_11,UCDSNM011536,0.5335833430290222,0.34307048558479264,0.38340924680233,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.12604896344369274,
1_1_20060805_16,UCDSNM013064,0.5408914089202881,0.3752814054489136,0.37146539986133575,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.07393862513066035,
1_1_20060805_7,UCDSNM005339,0.4601884186267853,0.23629827566151873,0.2595757693052292,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.12432085924499271,
1_1_20060805_20,UCDSNM016357,0.42409461736679077,0.3515216612815857,0.3559531569480896,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.0423850402699989,
1_1_20060805_23,UCDSNM016769,0.351292222738266,0.14921922880845764,0.14666207134723663,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.08998913145787228,
1_1_20060805_5,UCDSNM003796,0.5108982920646667,0.42398922822692175,0.41565483808517456,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.04365506145466816,
1_1_20060805_15,UCDSNM012985,0.47411659359931946,0.3740820965983651,0.3830476701259613,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.05935778144484909,
1_1_20060805_14,UCDSNM012863,0.46767401695251465,0.36596723198890685,0.37420400977134705,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.07314334212211769,
1_1_20060805_17,UCDSNM014209,0.4919787049293518,0.34898777649952817,0.365155428647995,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.10323460823598073,
1_1_20060805_2,UCDSNM000195,0.4993743896484375,0.3476083108357021,0.3323572874069214,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.08309603519247517,
1_1_20060805_8,UCDSNM009725,0.3270508646965027,0.14001185074448586,0.1875438094139099,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.1322605555871203,
1_1_20060805_13,UCDSNM012349,0.4691814184188843,0.4234317938486735,0.4081975221633911,LANDSAT/LT5_L1T_8DAY_NDWI/20060805,0.03294590487343306,
1_1_20060813_3,UCDSNM000426,0.4597262144088745,-0.06101790764439636,-0.07616282269509152,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.1257298320654983,
1_1_20060813_4,UCDSNM001115,0.4214102625846863,0.07287923059745016,0.0528606902807951,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.13907742530447312,
1_1_20060813_22,UCDSNM016589,0.5389959812164307,0.1919575364825822,0.19396931926409403,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.21425526152786903,
1_1_20060813_19,UCDSNM015782,0.3552077114582062,0.1559835059343131,0.1588577702641487,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.07641167495796894,
1_1_20060813_7,UCDSNM005339,0.4394415318965912,0.22019380744510028,0.24010531107584634,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.12205453776560808,
1_1_20060813_21,UCDSNM016565,0.3891054093837738,0.001974111422896385,-0.11801007017493248,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.19074619089384978,
1_1_20060813_20,UCDSNM016357,0.3939323425292969,0.32745617389678955,0.33731046319007874,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.03613094988069834,
1_1_20060813_23,UCDSNM016769,0.25609374046325684,0.09821200723915051,0.11147505044937134,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.08942558756203407,
1_1_20060813_2,UCDSNM000195,0.41544756293296814,0.30437721631356646,0.30330266058444977,LANDSAT/LT5_L1T_8DAY_NDWI/20060813,0.07425859088520514,
1_1_20060821_12,UCDSNM011600,0.35957881808280945,0.119308735827213,0.12709108740091324,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.10691775414943971,
1_1_20060821_18,UCDSNM014503,0.5844234824180603,0.10119102929326627,0.08966639656573534,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.12018597118693498,
1_1_20060821_6,UCDSNM004476,0.31832820177078247,0.16606061284740767,0.16841068118810654,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.06472135900488969,
1_1_20060821_10,UCDSNM011455,0.40904393792152405,0.17238558228460274,0.17017417401075363,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.10084713654564835,
1_1_20060821_9,UCDSNM011447,0.42897582054138184,0.21587879050316083,0.2207220457494259,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.10377750685905973,
1_1_20060821_11,UCDSNM011536,0.3555228114128113,0.1770693437373709,0.1981666088104248,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.0968228866004487,
1_1_20060821_16,UCDSNM013064,0.43862399458885193,0.30252974592149257,0.30570589005947113,LANDSAT/LT5_L1T_8DAY_NDWI/20060821,0.07860140558549382,
