system:index,image_date,mean,median,source,std,variance,.geo
1_1_20050525,1116979200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050525,{NDWI=null},{NDWI=null},
1_1_20050602,1117670400000,{NDWI=0.1071257837230884},{NDWI=0.08965290734625381},LANDSAT/LT5_L1T_8DAY_NDWI/20050602,{NDWI=0.1836397645187996},{NDWI=0.03372356311252017},
1_1_20050610,1118361600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050610,{NDWI=null},{NDWI=null},
1_1_20050618,1119052800000,{NDWI=-0.029509934241320288},{NDWI=-0.06673184141516686},LANDSAT/LT5_L1T_8DAY_NDWI/20050618,{NDWI=0.1899230706461429},{NDWI=0.03607077276365978},
1_1_20050626,1119744000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050626,{NDWI=null},{NDWI=null},
1_1_20050704,1120435200000,{NDWI=0.11999975322727544},{NDWI=0.11323667907003146},LANDSAT/LT5_L1T_8DAY_NDWI/20050704,{NDWI=0.14658966217571995},{NDWI=0.0214885290567917},
1_1_20050712,1121126400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050712,{NDWI=null},{NDWI=null},
1_1_20050720,1121817600000,{NDWI=0.2079280599412533},{NDWI=0.21576067595414714},LANDSAT/LT5_L1T_8DAY_NDWI/20050720,{NDWI=0.12456976842178684},{NDWI=0.0155176272046576},
1_1_20050728,1122508800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050728,{NDWI=null},{NDWI=null},
1_1_20050805,1123200000000,{NDWI=0.2099091522669278},{NDWI=0.21121678305168945},LANDSAT/LT5_L1T_8DAY_NDWI/20050805,{NDWI=0.11823604982313848},{NDWI=0.013979763477779687},
1_1_20050813,1123891200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050813,{NDWI=null},{NDWI=null},
1_1_20050821,1124582400000,{NDWI=0.15554670756742733},{NDWI=0.1447349889356582},LANDSAT/LT5_L1T_8DAY_NDWI/20050821,{NDWI=0.11018502571156559},{NDWI=0.012140739891058369},
1_1_20050829,1125273600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050829,{NDWI=null},{NDWI=null},
1_1_20050906,1125964800000,{NDWI=0.1438191106423753},{NDWI=0.13118136354855128},LANDSAT/LT5_L1T_8DAY_NDWI/20050906,{NDWI=0.10120582389238562},{NDWI=0.010242618789736571},
1_1_20050914,1126656000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050914,{NDWI=null},{NDWI=null},
1_1_20050922,1127347200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050922,{NDWI=null},{NDWI=null},
1_1_20050930,1128038400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20050930,{NDWI=null},{NDWI=null},
1_1_20051008,1128729600000,{NDWI=-0.035409941955213194},{NDWI=-0.05874106011076553},LANDSAT/LT5_L1T_8DAY_NDWI/20051008,{NDWI=0.10059059616339262},{NDWI=0.010118468036506739},
1_1_20051016,1129420800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20051016,{NDWI=null},{NDWI=null},
1_1_20051024,1130112000000,{NDWI=0.3043699874278384},{NDWI=0.30132101972897846},LANDSAT/LT5_L1T_8DAY_NDWI/20051024,{NDWI=0.029638232714131983},{NDWI=8.784248384170433E-4},
1_1_20051101,1130803200000,{NDWI=0.36572375406918417},{NDWI=0.2940654425244582},LANDSAT/LT5_L1T_8DAY_NDWI/20051101,{NDWI=0.18506484020511926},{NDWI=0.03424899508014633},
1_1_20051109,1131494400000,{NDWI=0.027053680680599358},{NDWI=0.005642116200178861},LANDSAT/LT5_L1T_8DAY_NDWI/20051109,{NDWI=0.09157877909462964},{NDWI=0.008386672780462973},
1_1_20051117,1132185600000,{NDWI=0.03906652582839708},{NDWI=0.0824160889411966},LANDSAT/LT5_L1T_8DAY_NDWI/20051117,{NDWI=0.26122803618979207},{NDWI=0.06824008689157532},
1_1_20051125,1132876800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20051125,{NDWI=null},{NDWI=null},
1_1_20060109,1136764800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060109,{NDWI=null},{NDWI=null},
1_1_20060117,1137456000000,{NDWI=0.768972702863865},{NDWI=0.7668644647667373},LANDSAT/LT5_L1T_8DAY_NDWI/20060117,{NDWI=0.02007869469368825},{NDWI=4.0315398060234467E-4},
1_1_20060125,1138147200000,{NDWI=0.5087861209349623},{NDWI=0.5082808045240549},LANDSAT/LT5_L1T_8DAY_NDWI/20060125,{NDWI=0.039411496400246195},{NDWI=0.0015532660485066188},
1_1_20060202,1138838400000,{NDWI=0.9062250573807733},{NDWI=0.9125865993856572},LANDSAT/LT5_L1T_8DAY_NDWI/20060202,{NDWI=0.027139037340081867},{NDWI=7.365273477463579E-4},
1_1_20060210,1139529600000,{NDWI=0.5504737823705851},{NDWI=0.5441424591200692},LANDSAT/LT5_L1T_8DAY_NDWI/20060210,{NDWI=0.0528994323072927},{NDWI=0.0027983499384338427},
1_1_20060218,1140220800000,{NDWI=0.811806030033137},{NDWI=0.8559626483491489},LANDSAT/LT5_L1T_8DAY_NDWI/20060218,{NDWI=0.2590993809763028},{NDWI=0.0671324892223033},
1_1_20060226,1140912000000,{NDWI=0.5335461008863673},{NDWI=0.5333388447761536},LANDSAT/LT5_L1T_8DAY_NDWI/20060226,{NDWI=0.006441346561702298},{NDWI=4.149094552795401E-5},
1_1_20060306,1141603200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060306,{NDWI=null},{NDWI=null},
1_1_20060314,1142294400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060314,{NDWI=null},{NDWI=null},
1_1_20060330,1143676800000,{NDWI=0.7305991008965237},{NDWI=0.7261680353771557},LANDSAT/LT5_L1T_8DAY_NDWI/20060330,{NDWI=0.01726444611199524},{NDWI=2.980610995539875E-4},
1_1_20060407,1144368000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060407,{NDWI=null},{NDWI=null},
1_1_20060415,1145059200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060415,{NDWI=null},{NDWI=null},
1_1_20060423,1145750400000,{NDWI=0.7830253637529215},{NDWI=0.94966384830146},LANDSAT/LT5_L1T_8DAY_NDWI/20060423,{NDWI=0.5213824765252081},{NDWI=0.2718396868275592},
1_1_20060501,1146441600000,{NDWI=0.9374034665452058},{NDWI=0.9460477336593296},LANDSAT/LT5_L1T_8DAY_NDWI/20060501,{NDWI=0.028435080081386385},{NDWI=8.085537792348568E-4},
1_1_20060509,1147132800000,{NDWI=0.36319144190549574},{NDWI=0.49673628150200355},LANDSAT/LT5_L1T_8DAY_NDWI/20060509,{NDWI=0.4105479678967176},{NDWI=0.16854963394412428},
1_1_20060517,1147824000000,{NDWI=0.8656235702642022},{NDWI=0.9083750637678},LANDSAT/LT5_L1T_8DAY_NDWI/20060517,{NDWI=0.10921435920448569},{NDWI=0.01192777625644643},
1_1_20060525,1148515200000,{NDWI=0.49847358853893375},{NDWI=0.6137869996683938},LANDSAT/LT5_L1T_8DAY_NDWI/20060525,{NDWI=0.4152006323415856},{NDWI=0.17239156509685255},
1_1_20060602,1149206400000,{NDWI=-0.0196527009554859},{NDWI=-0.0743176510388201},LANDSAT/LT5_L1T_8DAY_NDWI/20060602,{NDWI=0.2128485696817191},{NDWI=0.04530451361555364},
1_1_20060610,1149897600000,{NDWI=-0.12895710946267713},{NDWI=-0.08495051606937691},LANDSAT/LT5_L1T_8DAY_NDWI/20060610,{NDWI=0.2765888726357339},{NDWI=0.07650140446590621},
1_1_20060618,1150588800000,{NDWI=0.14461170508281118},{NDWI=0.15434618226506494},LANDSAT/LT5_L1T_8DAY_NDWI/20060618,{NDWI=0.11997431606968985},{NDWI=0.014393836516389839},
1_1_20060626,1151280000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060626,{NDWI=null},{NDWI=null},
1_1_20060704,1151971200000,{NDWI=0.19730220525075567},{NDWI=0.201893146832784},LANDSAT/LT5_L1T_8DAY_NDWI/20060704,{NDWI=0.14604743445859342},{NDWI=0.021329853111937143},
1_1_20060712,1152662400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060712,{NDWI=null},{NDWI=null},
1_1_20060720,1153353600000,{NDWI=0.21385524562894517},{NDWI=0.2154393009841442},LANDSAT/LT5_L1T_8DAY_NDWI/20060720,{NDWI=0.13394364867094405},{NDWI=0.017940901019285294},
1_1_20060728,1154044800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060728,{NDWI=null},{NDWI=null},
1_1_20060805,1154736000000,{NDWI=0.17990176348369633},{NDWI=0.17343027747812725},LANDSAT/LT5_L1T_8DAY_NDWI/20060805,{NDWI=0.12227900399324637},{NDWI=0.014952154817580363},
1_1_20060813,1155427200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060813,{NDWI=null},{NDWI=null},
1_1_20060821,1156118400000,{NDWI=0.09934883138965646},{NDWI=0.08793225494169053},LANDSAT/LT5_L1T_8DAY_NDWI/20060821,{NDWI=0.11417736557642705},{NDWI=0.013036470809973067},
1_1_20060829,1156809600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060829,{NDWI=null},{NDWI=null},
1_1_20060906,1157500800000,{NDWI=0.04276774789936892},{NDWI=0.02551344862828652},LANDSAT/LT5_L1T_8DAY_NDWI/20060906,{NDWI=0.10620384613422965},{NDWI=0.011279256933703127},
1_1_20060914,1158192000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060914,{NDWI=null},{NDWI=null},
1_1_20060922,1158883200000,{NDWI=-0.009170564450283714},{NDWI=-0.025259243262310823},LANDSAT/LT5_L1T_8DAY_NDWI/20060922,{NDWI=0.09930550463168401},{NDWI=0.009861583250153415},
1_1_20060930,1159574400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20060930,{NDWI=null},{NDWI=null},
1_1_20061008,1160265600000,{NDWI=0.06545165837000697},{NDWI=0.05400027111172676},LANDSAT/LT5_L1T_8DAY_NDWI/20061008,{NDWI=0.0664730788404068},{NDWI=0.004418670210522938},
1_1_20061016,1160956800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20061016,{NDWI=null},{NDWI=null},
1_1_20061024,1161648000000,{NDWI=-0.05806876455202488},{NDWI=-0.0840205911476657},LANDSAT/LT5_L1T_8DAY_NDWI/20061024,{NDWI=0.1039681620798073},{NDWI=0.010809378726253082},
1_1_20061101,1162339200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20061101,{NDWI=null},{NDWI=null},
1_1_20061109,1163030400000,{NDWI=0.2706472015704544},{NDWI=0.26209142431616783},LANDSAT/LT5_L1T_8DAY_NDWI/20061109,{NDWI=0.02701777399868106},{NDWI=7.299601118438063E-4},
1_1_20061117,1163721600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20061117,{NDWI=null},{NDWI=null},
1_1_20061125,1164412800000,{NDWI=0.8268962028908403},{NDWI=0.8293643274692574},LANDSAT/LT5_L1T_8DAY_NDWI/20061125,{NDWI=0.030196599196214202},{NDWI=9.118346030168043E-4},
1_1_20061203,1165104000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20061203,{NDWI=null},{NDWI=null},
1_1_20061211,1165795200000,{NDWI=0.7429250677912669},{NDWI=0.7418106272816658},LANDSAT/LT5_L1T_8DAY_NDWI/20061211,{NDWI=0.02574622336892851},{NDWI=6.628680177627606E-4},
1_1_20061219,1166486400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20061219,{NDWI=null},{NDWI=null},
1_1_20061227,1167177600000,{NDWI=0.9162883210030554},{NDWI=0.9249777997264991},LANDSAT/LT5_L1T_8DAY_NDWI/20061227,{NDWI=0.03350298150869372},{NDWI=0.0011224497699718736},
1_1_20070101,1167609600000,{NDWI=0.9162883210030554},{NDWI=0.9249777997264991},LANDSAT/LT5_L1T_8DAY_NDWI/20070101,{NDWI=0.03350298150869372},{NDWI=0.0011224497699718736},
1_1_20070109,1168300800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070109,{NDWI=null},{NDWI=null},
1_1_20070117,1168992000000,{NDWI=0.85528707078525},{NDWI=0.8564930731737161},LANDSAT/LT5_L1T_8DAY_NDWI/20070117,{NDWI=0.02751250944063892},{NDWI=7.569381757212456E-4},
1_1_20070125,1169683200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070125,{NDWI=null},{NDWI=null},
1_1_20070202,1170374400000,{NDWI=0.8336205068399761},{NDWI=0.8447879269971685},LANDSAT/LT5_L1T_8DAY_NDWI/20070202,{NDWI=0.0489021942442246},{NDWI=0.0023914246018998738},
1_1_20070210,1171065600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070210,{NDWI=null},{NDWI=null},
1_1_20070218,1171756800000,{NDWI=0.9235465759867092},{NDWI=0.9343771229678687},LANDSAT/LT5_L1T_8DAY_NDWI/20070218,{NDWI=0.03139621251783224},{NDWI=9.85722160464886E-4},
1_1_20070226,1172448000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070226,{NDWI=null},{NDWI=null},
1_1_20070306,1173139200000,{NDWI=0.7662027049262929},{NDWI=0.7712578073791836},LANDSAT/LT5_L1T_8DAY_NDWI/20070306,{NDWI=0.03499475788836866},{NDWI=0.0012246330796655406},
1_1_20070314,1173830400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070314,{NDWI=null},{NDWI=null},
1_1_20070322,1174521600000,{NDWI=0.771385956446252},{NDWI=0.780641607518466},LANDSAT/LT5_L1T_8DAY_NDWI/20070322,{NDWI=0.03359196672592746},{NDWI=0.0011284202285158176},
1_1_20070330,1175212800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070330,{NDWI=null},{NDWI=null},
1_1_20070407,1175904000000,{NDWI=0.8944134177993655},{NDWI=0.9208989386655846},LANDSAT/LT5_L1T_8DAY_NDWI/20070407,{NDWI=0.06493380563488053},{NDWI=0.0042163991142284436},
1_1_20070415,1176595200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070415,{NDWI=null},{NDWI=null},
1_1_20070423,1177286400000,{NDWI=0.8761585772387436},{NDWI=0.8917372070826017},LANDSAT/LT5_L1T_8DAY_NDWI/20070423,{NDWI=0.04020591231857029},{NDWI=0.0016165153853685626},
1_1_20070501,1177977600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070501,{NDWI=null},{NDWI=null},
1_1_20070509,1178668800000,{NDWI=0.09414696369866692},{NDWI=0.01924185547977686},LANDSAT/LT5_L1T_8DAY_NDWI/20070509,{NDWI=0.2879310638718319},{NDWI=0.08290429754236496},
1_1_20070517,1179360000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070517,{NDWI=null},{NDWI=null},
1_1_20070525,1180051200000,{NDWI=-0.014352173434892852},{NDWI=-0.04145779653355993},LANDSAT/LT5_L1T_8DAY_NDWI/20070525,{NDWI=0.14210066052175666},{NDWI=0.020192597720719532},
1_1_20070602,1180742400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070602,{NDWI=null},{NDWI=null},
1_1_20070610,1181433600000,{NDWI=0.10243900504594418},{NDWI=0.07969340379349887},LANDSAT/LT5_L1T_8DAY_NDWI/20070610,{NDWI=0.1420759051390189},{NDWI=0.020185562821071503},
1_1_20070618,1182124800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070618,{NDWI=null},{NDWI=null},
1_1_20070626,1182816000000,{NDWI=0.16392347913286914},{NDWI=0.14850360010637015},LANDSAT/LT5_L1T_8DAY_NDWI/20070626,{NDWI=0.13631001792562758},{NDWI=0.01858042098688491},
1_1_20070704,1183507200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070704,{NDWI=null},{NDWI=null},
1_1_20070712,1184198400000,{NDWI=0.1572580455920334},{NDWI=0.146565031260252},LANDSAT/LT5_L1T_8DAY_NDWI/20070712,{NDWI=0.1235958229642785},{NDWI=0.015275927454217273},
1_1_20070720,1184889600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070720,{NDWI=null},{NDWI=null},
1_1_20070728,1185580800000,{NDWI=0.12473093341449476},{NDWI=0.1133770914240317},LANDSAT/LT5_L1T_8DAY_NDWI/20070728,{NDWI=0.11721969116926081},{NDWI=0.013740455997816883},
1_1_20070805,1186272000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070805,{NDWI=null},{NDWI=null},
1_1_20070813,1186963200000,{NDWI=0.07226513885731205},{NDWI=0.060907990006463866},LANDSAT/LT5_L1T_8DAY_NDWI/20070813,{NDWI=0.11447952795430899},{NDWI=0.013105562320641414},
1_1_20070821,1187654400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070821,{NDWI=null},{NDWI=null},
1_1_20070829,1188345600000,{NDWI=0.15957058668166996},{NDWI=0.15036673145368695},LANDSAT/LT5_L1T_8DAY_NDWI/20070829,{NDWI=0.14033228559680816},{NDWI=0.01969315038082413},
1_1_20070906,1189036800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070906,{NDWI=null},{NDWI=null},
1_1_20070914,1189728000000,{NDWI=0.03603699519309151},{NDWI=0.009733130278832772},LANDSAT/LT5_L1T_8DAY_NDWI/20070914,{NDWI=0.12948988991230378},{NDWI=0.01676763158950055},
1_1_20070922,1190419200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20070922,{NDWI=null},{NDWI=null},
1_1_20070930,1191110400000,{NDWI=-0.009196647062662232},{NDWI=-0.029137575134102787},LANDSAT/LT5_L1T_8DAY_NDWI/20070930,{NDWI=0.10637547732481595},{NDWI=0.011315742176082432},
1_1_20080109,1199836800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080109,{NDWI=null},{NDWI=null},
1_1_20080117,1200528000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080117,{NDWI=null},{NDWI=null},
1_1_20080125,1201219200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080125,{NDWI=null},{NDWI=null},
1_1_20080202,1201910400000,{NDWI=0.5765539804170976},{NDWI=0.5837365694948145},LANDSAT/LT5_L1T_8DAY_NDWI/20080202,{NDWI=0.03123738921145107},{NDWI=9.757744847476796E-4},
1_1_20080210,1202601600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080210,{NDWI=null},{NDWI=null},
1_1_20080218,1203292800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080218,{NDWI=null},{NDWI=null},
1_1_20080226,1203984000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080226,{NDWI=null},{NDWI=null},
1_1_20080305,1204675200000,{NDWI=0.2670646424017074},{NDWI=0.26629394699226727},LANDSAT/LT5_L1T_8DAY_NDWI/20080305,{NDWI=0.054169921192311156},{NDWI=0.0029343803619812014},
1_1_20080313,1205366400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080313,{NDWI=null},{NDWI=null},
1_1_20080321,1206057600000,{NDWI=0.9009773579012391},{NDWI=0.9502680574854215},LANDSAT/LT5_L1T_8DAY_NDWI/20080321,{NDWI=0.09067356903032195},{NDWI=0.00822169612069656},
1_1_20080329,1206748800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080329,{NDWI=null},{NDWI=null},
1_1_20080406,1207440000000,{NDWI=0.9395638652102122},{NDWI=0.9506732940673828},LANDSAT/LT5_L1T_8DAY_NDWI/20080406,{NDWI=0.02994946663670563},{NDWI=8.969705518231436E-4},
1_1_20080414,1208131200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080414,{NDWI=null},{NDWI=null},
1_1_20080422,1208822400000,{NDWI=0.9272674838274192},{NDWI=0.9424872395524568},LANDSAT/LT5_L1T_8DAY_NDWI/20080422,{NDWI=0.038155691279704876},{NDWI=0.0014558567770321467},
1_1_20080430,1209513600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080430,{NDWI=null},{NDWI=null},
1_1_20080508,1210204800000,{NDWI=0.6719861924755359},{NDWI=0.7148818066043239},LANDSAT/LT5_L1T_8DAY_NDWI/20080508,{NDWI=0.19496173656428384},{NDWI=0.03801007872416121},
1_1_20080516,1210896000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080516,{NDWI=null},{NDWI=null},
1_1_20080524,1211587200000,{NDWI=0.05510509928298538},{NDWI=0.06873002385391909},LANDSAT/LT5_L1T_8DAY_NDWI/20080524,{NDWI=0.13715312030836085},{NDWI=0.018810978410319708},
1_1_20080601,1212278400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080601,{NDWI=null},{NDWI=null},
1_1_20080609,1212969600000,{NDWI=0.06618016544476407},{NDWI=0.03710600180607854},LANDSAT/LT5_L1T_8DAY_NDWI/20080609,{NDWI=0.14196045948640026},{NDWI=0.020152772057589887},
1_1_20080617,1213660800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080617,{NDWI=null},{NDWI=null},
1_1_20080625,1214352000000,{NDWI=0.1805708766397827},{NDWI=0.16979614254974185},LANDSAT/LT5_L1T_8DAY_NDWI/20080625,{NDWI=0.12545650781517245},{NDWI=0.015739335353178424},
1_1_20080703,1215043200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080703,{NDWI=null},{NDWI=null},
1_1_20080711,1215734400000,{NDWI=0.21694821740598008},{NDWI=0.21303838418751228},LANDSAT/LT5_L1T_8DAY_NDWI/20080711,{NDWI=0.1177371863750293},{NDWI=0.013862045055508388},
1_1_20080719,1216425600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080719,{NDWI=null},{NDWI=null},
1_1_20080727,1217116800000,{NDWI=0.18635934490215902},{NDWI=0.18557866248819563},LANDSAT/LT5_L1T_8DAY_NDWI/20080727,{NDWI=0.11799183279384577},{NDWI=0.013922072606050858},
1_1_20080804,1217808000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080804,{NDWI=null},{NDWI=null},
1_1_20080812,1218499200000,{NDWI=0.1214004478397684},{NDWI=0.11500832920565325},LANDSAT/LT5_L1T_8DAY_NDWI/20080812,{NDWI=0.11800555764181704},{NDWI=0.013925311634356206},
1_1_20080820,1219190400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080820,{NDWI=null},{NDWI=null},
1_1_20080828,1219881600000,{NDWI=0.05956404554181668},{NDWI=0.04859528069694837},LANDSAT/LT5_L1T_8DAY_NDWI/20080828,{NDWI=0.1178247164065392},{NDWI=0.013882663796281388},
1_1_20080905,1220572800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080905,{NDWI=null},{NDWI=null},
1_1_20080913,1221264000000,{NDWI=0.03590289575841725},{NDWI=0.021185362664982676},LANDSAT/LT5_L1T_8DAY_NDWI/20080913,{NDWI=0.10473659949008847},{NDWI=0.010969755272747201},
1_1_20080921,1221955200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080921,{NDWI=null},{NDWI=null},
1_1_20080929,1222646400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20080929,{NDWI=null},{NDWI=null},
1_1_20081007,1223337600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081007,{NDWI=null},{NDWI=null},
1_1_20081015,1224028800000,{NDWI=0.05059410083022389},{NDWI=0.029720958843827246},LANDSAT/LT5_L1T_8DAY_NDWI/20081015,{NDWI=0.08606931572334306},{NDWI=0.007407927109084509},
1_1_20081023,1224720000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081023,{NDWI=null},{NDWI=null},
1_1_20081031,1225411200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081031,{NDWI=null},{NDWI=null},
1_1_20081108,1226102400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081108,{NDWI=null},{NDWI=null},
1_1_20081116,1226793600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081116,{NDWI=null},{NDWI=null},
1_1_20081124,1227484800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081124,{NDWI=null},{NDWI=null},
1_1_20081202,1228176000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081202,{NDWI=null},{NDWI=null},
1_1_20081210,1228867200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081210,{NDWI=null},{NDWI=null},
1_1_20081218,1229558400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081218,{NDWI=null},{NDWI=null},
1_1_20081226,1230249600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20081226,{NDWI=null},{NDWI=null},
1_1_20090101,1230768000000,{NDWI=0.7447399662665425},{NDWI=0.7513308848863767},LANDSAT/LT5_L1T_8DAY_NDWI/20090101,{NDWI=0.04633037831559987},{NDWI=0.0021465039548666065},
1_1_20090109,1231459200000,{NDWI=0.9218239897376412},{NDWI=0.9432688961949265},LANDSAT/LT5_L1T_8DAY_NDWI/20090109,{NDWI=0.13018454062535836},{NDWI=0.016948014617835586},
1_1_20090117,1232150400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090117,{NDWI=null},{NDWI=null},
1_1_20090125,1232841600000,{NDWI=0.8527030196189881},{NDWI=0.8529697104736611},LANDSAT/LT5_L1T_8DAY_NDWI/20090125,{NDWI=0.02244654364656868},{NDWI=5.038473216773127E-4},
1_1_20090202,1233532800000,{NDWI=0.5276200255477499},{NDWI=0.5460120638211569},LANDSAT/LT5_L1T_8DAY_NDWI/20090202,{NDWI=0.09595693501927244},{NDWI=0.009207733378292872},
1_1_20090210,1234224000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/20090210,{NDWI=null},{NDWI=null},
