system:index,image_date,mean,median,source,std,variance,.geo
1_2_20001015,971568000000,{NDWI=0.545700302127943},{NDWI=0.5257573472826105},LANDSAT/LE7_L1T_32DAY_NDWI/20001015,{NDWI=0.1622577631362149},{NDWI=0.026327581697968023},
1_2_20001116,974332800000,{NDWI=0.9235492410263358},{NDWI=0.9285787199934323},LANDSAT/LE7_L1T_32DAY_NDWI/20001116,{NDWI=0.029398749488914515},{NDWI=8.642864715119515E-4},
1_2_20001218,977097600000,{NDWI=0.8205386079942301},{NDWI=0.8173004691029938},LANDSAT/LE7_L1T_32DAY_NDWI/20001218,{NDWI=0.030591985214334},{NDWI=9.358695593540301E-4},
1_2_20010101,978307200000,{NDWI=0.8205386079942301},{NDWI=0.8173004691029938},LANDSAT/LE7_L1T_32DAY_NDWI/20010101,{NDWI=0.030591985214334},{NDWI=9.358695593540301E-4},
1_2_20010202,981072000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20010202,{NDWI=null},{NDWI=null},
1_2_20010306,983836800000,{NDWI=0.9357222989446515},{NDWI=0.9472711089748683},LANDSAT/LE7_L1T_32DAY_NDWI/20010306,{NDWI=0.05068772668716781},{NDWI=0.002569245636713024},
1_2_20010407,986601600000,{NDWI=0.31055219581801746},{NDWI=0.23830565065145493},LANDSAT/LE7_L1T_32DAY_NDWI/20010407,{NDWI=0.2597856822368697},{NDWI=0.06748860069527585},
1_2_20010509,989366400000,{NDWI=0.3699646048701008},{NDWI=0.3731625051267685},LANDSAT/LE7_L1T_32DAY_NDWI/20010509,{NDWI=0.11592937636187307},{NDWI=0.013439620303652814},
1_2_20010610,992131200000,{NDWI=0.2728576158605943},{NDWI=0.2829102563361327},LANDSAT/LE7_L1T_32DAY_NDWI/20010610,{NDWI=0.1361578872720685},{NDWI=0.01853897026639332},
1_2_20010712,994896000000,{NDWI=-0.03624405440530138},{NDWI=-0.05692353223760923},LANDSAT/LE7_L1T_32DAY_NDWI/20010712,{NDWI=0.11087961939586388},{NDWI=0.012294289997371635},
1_2_20010813,997660800000,{NDWI=-0.09696465181327872},{NDWI=-0.1148318895383885},LANDSAT/LE7_L1T_32DAY_NDWI/20010813,{NDWI=0.0873506534971662},{NDWI=0.007630136666381993},
1_2_20010914,1000425600000,{NDWI=-0.12753512598224342},{NDWI=-0.15003358790507684},LANDSAT/LE7_L1T_32DAY_NDWI/20010914,{NDWI=0.08974911256943906},{NDWI=0.008054903207001845},
1_2_20011016,1003190400000,{NDWI=0.00714001907788013},{NDWI=-0.019292048359703686},LANDSAT/LE7_L1T_32DAY_NDWI/20011016,{NDWI=0.10958794906104082},{NDWI=0.012009518579405276},
1_2_20011117,1005955200000,{NDWI=0.5136242420139197},{NDWI=0.5130164623260498},LANDSAT/LE7_L1T_32DAY_NDWI/20011117,{NDWI=0.11501138829714062},{NDWI=0.013227619438035654},
1_2_20011219,1008720000000,{NDWI=0.8196689587011199},{NDWI=0.8249949243935671},LANDSAT/LE7_L1T_32DAY_NDWI/20011219,{NDWI=0.04224989851066823},{NDWI=0.0017850539241617653},
1_2_20020101,1009843200000,{NDWI=0.14964238934992288},{NDWI=0.14417303906333062},LANDSAT/LE7_L1T_32DAY_NDWI/20020101,{NDWI=0.02336722423266909},{NDWI=5.460271683398377E-4},
1_2_20020202,1012608000000,{NDWI=0.5929004967968584},{NDWI=0.5825052639333214},LANDSAT/LE7_L1T_32DAY_NDWI/20020202,{NDWI=0.03142136590469824},{NDWI=9.873022353169328E-4},
1_2_20020306,1015372800000,{NDWI=0.23860196616656346},{NDWI=0.21307962636152902},LANDSAT/LE7_L1T_32DAY_NDWI/20020306,{NDWI=0.09559032711778867},{NDWI=0.009137510638485844},
1_2_20020407,1018137600000,{NDWI=0.2725391310940205},{NDWI=0.2658722398101643},LANDSAT/LE7_L1T_32DAY_NDWI/20020407,{NDWI=0.05634048049566246},{NDWI=0.003174249742482122},
1_2_20020509,1020902400000,{NDWI=0.2998890406288077},{NDWI=0.3037784386564184},LANDSAT/LE7_L1T_32DAY_NDWI/20020509,{NDWI=0.0938217881329996},{NDWI=0.008802527928473464},
1_2_20020610,1023667200000,{NDWI=0.23992003649038068},{NDWI=0.259094693968373},LANDSAT/LE7_L1T_32DAY_NDWI/20020610,{NDWI=0.1289587307671447},{NDWI=0.01663035424107291},
1_2_20020712,1026432000000,{NDWI=0.0930719796769025},{NDWI=0.08813258537719416},LANDSAT/LE7_L1T_32DAY_NDWI/20020712,{NDWI=0.09463598359949929},{NDWI=0.008955969391844698},
1_2_20020813,1029196800000,{NDWI=-0.03957927037964296},{NDWI=-0.06900923179857658},LANDSAT/LE7_L1T_32DAY_NDWI/20020813,{NDWI=0.10121845857605027},{NDWI=0.010245176356511607},
1_2_20020914,1031961600000,{NDWI=-0.009718377410512982},{NDWI=-0.028260159323800285},LANDSAT/LE7_L1T_32DAY_NDWI/20020914,{NDWI=0.0632498716298848},{NDWI=0.004000546261196905},
1_2_20021016,1034726400000,{NDWI=-0.10283018396189658},{NDWI=-0.12283634204003546},LANDSAT/LE7_L1T_32DAY_NDWI/20021016,{NDWI=0.08335928467160643},{NDWI=0.006948770340961918},
1_2_20021117,1037491200000,{NDWI=0.1313253466368035},{NDWI=0.11519603169074764},LANDSAT/LE7_L1T_32DAY_NDWI/20021117,{NDWI=0.07995529463585854},{NDWI=0.00639284914030695},
1_2_20021219,1040256000000,{NDWI=0.9224428935698245},{NDWI=0.9306119123400559},LANDSAT/LE7_L1T_32DAY_NDWI/20021219,{NDWI=0.03121212334465987},{NDWI=9.741966436822618E-4},
1_2_20030101,1041379200000,{NDWI=0.9224428935698245},{NDWI=0.9306119123400559},LANDSAT/LE7_L1T_32DAY_NDWI/20030101,{NDWI=0.03121212334465987},{NDWI=9.741966436822618E-4},
1_2_20030202,1044144000000,{NDWI=0.18735430909328585},{NDWI=0.17724998558268829},LANDSAT/LE7_L1T_32DAY_NDWI/20030202,{NDWI=0.034983435311052455},{NDWI=0.001223840746162592},
1_2_20030306,1046908800000,{NDWI=0.5316390185200517},{NDWI=0.5421310365200043},LANDSAT/LE7_L1T_32DAY_NDWI/20030306,{NDWI=0.2629082019409153},{NDWI=0.06912072264780511},
1_2_20030407,1049673600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20030407,{NDWI=null},{NDWI=null},
1_2_20030509,1052438400000,{NDWI=0.35601879816564996},{NDWI=0.3688620499202183},LANDSAT/LE7_L1T_32DAY_NDWI/20030509,{NDWI=0.12248801439175136},{NDWI=0.015003313669633887},
1_2_20030712,1057968000000,{NDWI=0.22652330904667117},{NDWI=0.20492270216345787},LANDSAT/LE7_L1T_32DAY_NDWI/20030712,{NDWI=0.09809186434990065},{NDWI=0.00962201385163931},
1_2_20030813,1060732800000,{NDWI=0.037479101240555895},{NDWI=0.033445036659638085},LANDSAT/LE7_L1T_32DAY_NDWI/20030813,{NDWI=0.14244795105927288},{NDWI=0.020291418760985003},
1_2_20030914,1063497600000,{NDWI=-0.0740343378191533},{NDWI=-0.09153751575428506},LANDSAT/LE7_L1T_32DAY_NDWI/20030914,{NDWI=0.11863932686717528},{NDWI=0.014075289879496458},
1_2_20031016,1066262400000,{NDWI=0.26503342518276085},{NDWI=0.26888921558856965},LANDSAT/LE7_L1T_32DAY_NDWI/20031016,{NDWI=0.0452155160199402},{NDWI=0.0020444428889494688},
1_2_20031117,1069027200000,{NDWI=0.20340296013644704},{NDWI=0.21695090359763095},LANDSAT/LE7_L1T_32DAY_NDWI/20031117,{NDWI=0.09674279003520568},{NDWI=0.009359167423795892},
1_2_20031219,1071792000000,{NDWI=0.619950981396865},{NDWI=0.6468444505463475},LANDSAT/LE7_L1T_32DAY_NDWI/20031219,{NDWI=0.16311286249703938},{NDWI=0.026605805911978073},
1_2_20040101,1072915200000,{NDWI=0.6152325015428455},{NDWI=0.6306266069412232},LANDSAT/LE7_L1T_32DAY_NDWI/20040101,{NDWI=0.1699891052953768},{NDWI=0.028896295919122704},
1_2_20040202,1075680000000,{NDWI=0.6398045081328539},{NDWI=0.6781234051051893},LANDSAT/LE7_L1T_32DAY_NDWI/20040202,{NDWI=0.14536728515575303},{NDWI=0.02113164759355402},
1_2_20040305,1078444800000,{NDWI=0.33664177025691505},{NDWI=0.27929970566183326},LANDSAT/LE7_L1T_32DAY_NDWI/20040305,{NDWI=0.18979228800244363},{NDWI=0.03602111258520251},
1_2_20040406,1081209600000,{NDWI=0.4017259295093222},{NDWI=0.38112877701458175},LANDSAT/LE7_L1T_32DAY_NDWI/20040406,{NDWI=0.17970796162195177},{NDWI=0.03229495147031689},
1_2_20040508,1083974400000,{NDWI=0.3837519353589182},{NDWI=0.39583699591457844},LANDSAT/LE7_L1T_32DAY_NDWI/20040508,{NDWI=0.10295344965964197},{NDWI=0.010599412796820432},
1_2_20040609,1086739200000,{NDWI=0.2849023249408229},{NDWI=0.30990844778716564},LANDSAT/LE7_L1T_32DAY_NDWI/20040609,{NDWI=0.122741797878455},{NDWI=0.015065548946435501},
1_2_20040711,1089504000000,{NDWI=0.08972652020198403},{NDWI=0.09182851477747872},LANDSAT/LE7_L1T_32DAY_NDWI/20040711,{NDWI=0.12796132112110759},{NDWI=0.01637409970305921},
1_2_20040812,1092268800000,{NDWI=-0.03237471462120671},{NDWI=-0.04889196281631788},LANDSAT/LE7_L1T_32DAY_NDWI/20040812,{NDWI=0.10167516770402292},{NDWI=0.010337839727641185},
1_2_20040913,1095033600000,{NDWI=-0.07391255272313771},{NDWI=-0.09574663908831005},LANDSAT/LE7_L1T_32DAY_NDWI/20040913,{NDWI=0.09553039030618073},{NDWI=0.009126055472051229},
1_2_20041015,1097798400000,{NDWI=0.22733485968283},{NDWI=0.2054212994196198},LANDSAT/LE7_L1T_32DAY_NDWI/20041015,{NDWI=0.1247535625081257},{NDWI=0.015563451358468827},
1_2_20041116,1100563200000,{NDWI=0.5747878678045247},{NDWI=0.5714075808171872},LANDSAT/LE7_L1T_32DAY_NDWI/20041116,{NDWI=0.05775095433167256},{NDWI=0.003335172726218929},
1_2_20041218,1103328000000,{NDWI=0.7664107418553042},{NDWI=0.7861153458103989},LANDSAT/LE7_L1T_32DAY_NDWI/20041218,{NDWI=0.07725734370852583},{NDWI=0.005968697156897295},
1_2_20050101,1104537600000,{NDWI=0.5815106345880418},{NDWI=0.5608644357749394},LANDSAT/LE7_L1T_32DAY_NDWI/20050101,{NDWI=0.13989160873947146},{NDWI=0.019569662195717367},
1_2_20050202,1107302400000,{NDWI=0.5120153507555124},{NDWI=0.5061557259824541},LANDSAT/LE7_L1T_32DAY_NDWI/20050202,{NDWI=0.18357907515232835},{NDWI=0.033701276833784224},
1_2_20050306,1110067200000,{NDWI=0.7688332288838773},{NDWI=0.8769372773170471},LANDSAT/LE7_L1T_32DAY_NDWI/20050306,{NDWI=0.2410327247433933},{NDWI=0.0580967743972244},
1_2_20050407,1112832000000,{NDWI=0.4256595268495258},{NDWI=0.37948849201202395},LANDSAT/LE7_L1T_32DAY_NDWI/20050407,{NDWI=0.297329198630235},{NDWI=0.08840465235809773},
1_2_20050509,1115596800000,{NDWI=0.4084721355989529},{NDWI=0.4119167158732543},LANDSAT/LE7_L1T_32DAY_NDWI/20050509,{NDWI=0.10875514623492653},{NDWI=0.011827681832580254},
1_2_20050610,1118361600000,{NDWI=0.28637529065389145},{NDWI=0.29886292583412594},LANDSAT/LE7_L1T_32DAY_NDWI/20050610,{NDWI=0.09986201580980933},{NDWI=0.009972422201598607},
1_2_20050712,1121126400000,{NDWI=0.2270733618801709},{NDWI=0.23245824900540438},LANDSAT/LE7_L1T_32DAY_NDWI/20050712,{NDWI=0.06232233162656469},{NDWI=0.0038840730193715053},
1_2_20050813,1123891200000,{NDWI=0.006043834576765848},{NDWI=-0.017472673440352082},LANDSAT/LE7_L1T_32DAY_NDWI/20050813,{NDWI=0.11031454530970193},{NDWI=0.012169298906886282},
1_2_20050914,1126656000000,{NDWI=0.015494782049341379},{NDWI=0.02913424733913306},LANDSAT/LE7_L1T_32DAY_NDWI/20050914,{NDWI=0.08523722994791338},{NDWI=0.007265385369193463},
1_2_20051016,1129420800000,{NDWI=0.24365708306321282},{NDWI=0.24474230047428247},LANDSAT/LE7_L1T_32DAY_NDWI/20051016,{NDWI=0.03695097901592192},{NDWI=0.0013653748502351019},
1_2_20051117,1132185600000,{NDWI=0.35900514291909835},{NDWI=0.3545951247215271},LANDSAT/LE7_L1T_32DAY_NDWI/20051117,{NDWI=0.018987987787398103},{NDWI=3.6054368021437946E-4},
1_2_20051219,1134950400000,{NDWI=0.7521948860918922},{NDWI=0.7428917355007596},LANDSAT/LE7_L1T_32DAY_NDWI/20051219,{NDWI=0.03600227630205304},{NDWI=0.00129616389892937},
1_2_20060101,1136073600000,{NDWI=0.6853408250746004},{NDWI=0.6806773846799677},LANDSAT/LE7_L1T_32DAY_NDWI/20060101,{NDWI=0.034794101795277636},{NDWI=0.0012106295197401424},
1_2_20060202,1138838400000,{NDWI=0.7400940133218447},{NDWI=0.7274650716781617},LANDSAT/LE7_L1T_32DAY_NDWI/20060202,{NDWI=0.06266384064824586},{NDWI=0.003926756924788749},
1_2_20060306,1141603200000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20060306,{NDWI=null},{NDWI=null},
1_2_20060407,1144368000000,{NDWI=0.22911021981288593},{NDWI=0.19041845017720846},LANDSAT/LE7_L1T_32DAY_NDWI/20060407,{NDWI=0.11335794854784512},{NDWI=0.012850024498975902},
1_2_20060509,1147132800000,{NDWI=0.3895906347960836},{NDWI=0.3808488787123651},LANDSAT/LE7_L1T_32DAY_NDWI/20060509,{NDWI=0.07875362547664681},{NDWI=0.006202133525715955},
1_2_20060610,1149897600000,{NDWI=0.2675364261363548},{NDWI=0.29077230269710225},LANDSAT/LE7_L1T_32DAY_NDWI/20060610,{NDWI=0.11980880809074747},{NDWI=0.014354150496125557},
1_2_20060712,1152662400000,{NDWI=0.1172342667333969},{NDWI=0.1351693110032515},LANDSAT/LE7_L1T_32DAY_NDWI/20060712,{NDWI=0.13948711543843811},{NDWI=0.019456655373336164},
1_2_20060813,1155427200000,{NDWI=0.019799684295357098},{NDWI=-0.0020977580395992847},LANDSAT/LE7_L1T_32DAY_NDWI/20060813,{NDWI=0.11738468376579825},{NDWI=0.01377916398279646},
1_2_20060914,1158192000000,{NDWI=-0.06079395751424765},{NDWI=-0.09173061983550296},LANDSAT/LE7_L1T_32DAY_NDWI/20060914,{NDWI=0.10387680457935557},{NDWI=0.010790390529617624},
1_2_20061016,1160956800000,{NDWI=0.4850704548218274},{NDWI=0.5601626593491127},LANDSAT/LE7_L1T_32DAY_NDWI/20061016,{NDWI=0.24317061179527877},{NDWI=0.05913194644089017},
1_2_20061117,1163721600000,{NDWI=0.6822015912866525},{NDWI=0.6807826073081406},LANDSAT/LE7_L1T_32DAY_NDWI/20061117,{NDWI=0.07958221114870176},{NDWI=0.006333328331316551},
1_2_20061219,1166486400000,{NDWI=0.7879649724071157},{NDWI=0.8495632391127329},LANDSAT/LE7_L1T_32DAY_NDWI/20061219,{NDWI=0.15649490203573693},{NDWI=0.024490654363174897},
1_2_20070101,1167609600000,{NDWI=0.7879649724071157},{NDWI=0.8495632391127329},LANDSAT/LE7_L1T_32DAY_NDWI/20070101,{NDWI=0.15649490203573693},{NDWI=0.024490654363174897},
1_2_20070202,1170374400000,{NDWI=0.37489192217940104},{NDWI=0.30903594195842743},LANDSAT/LE7_L1T_32DAY_NDWI/20070202,{NDWI=0.3403818621391859},{NDWI=0.11585981207333979},
1_2_20070306,1173139200000,{NDWI=0.21810991285090733},{NDWI=0.11349297120519307},LANDSAT/LE7_L1T_32DAY_NDWI/20070306,{NDWI=0.2984425691991089},{NDWI=0.0890679671101649},
1_2_20070407,1175904000000,{NDWI=0.3485713180824073},{NDWI=0.33931936991625816},LANDSAT/LE7_L1T_32DAY_NDWI/20070407,{NDWI=0.21548466998351026},{NDWI=0.04643364299790233},
1_2_20070509,1178668800000,{NDWI=0.2662469424801004},{NDWI=0.2647126276614302},LANDSAT/LE7_L1T_32DAY_NDWI/20070509,{NDWI=0.1029168730037938},{NDWI=0.010591882748879023},
1_2_20070610,1181433600000,{NDWI=0.15408854673033637},{NDWI=0.17020805831998587},LANDSAT/LE7_L1T_32DAY_NDWI/20070610,{NDWI=0.12798800944092784},{NDWI=0.01638093056065103},
1_2_20070712,1184198400000,{NDWI=-0.0010137917227192683},{NDWI=-0.013336421181024476},LANDSAT/LE7_L1T_32DAY_NDWI/20070712,{NDWI=0.11705233844948058},{NDWI=0.013701249936491751},
1_2_20070813,1186963200000,{NDWI=0.03209365422941002},{NDWI=0.037306671052478084},LANDSAT/LE7_L1T_32DAY_NDWI/20070813,{NDWI=0.07444904888109789},{NDWI=0.005542660879300103},
1_2_20070914,1189728000000,{NDWI=0.024200736482096447},{NDWI=0.009427172329990154},LANDSAT/LE7_L1T_32DAY_NDWI/20070914,{NDWI=0.09249602145119692},{NDWI=0.008555513984300281},
1_2_20071016,1192492800000,{NDWI=-0.047861966205312356},{NDWI=-0.0959193488838626},LANDSAT/LE7_L1T_32DAY_NDWI/20071016,{NDWI=0.13573846800427833},{NDWI=0.01842493169614849},
1_2_20071117,1195257600000,{NDWI=-0.04769841455666354},{NDWI=-0.0900446785421207},LANDSAT/LE7_L1T_32DAY_NDWI/20071117,{NDWI=0.1327463814085639},{NDWI=0.01762160177706792},
1_2_20071219,1198022400000,{NDWI=0.8091392336861145},{NDWI=0.8051552634972793},LANDSAT/LE7_L1T_32DAY_NDWI/20071219,{NDWI=0.03530241964732509},{NDWI=0.0012462608329558446},
1_2_20080101,1199145600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20080101,{NDWI=null},{NDWI=null},
1_2_20080202,1201910400000,{NDWI=0.48864339914355465},{NDWI=0.5418431445171958},LANDSAT/LE7_L1T_32DAY_NDWI/20080202,{NDWI=0.16461834079505538},{NDWI=0.027099198126117},
1_2_20080305,1204675200000,{NDWI=0.5804055678896388},{NDWI=0.7052647352218628},LANDSAT/LE7_L1T_32DAY_NDWI/20080305,{NDWI=0.3178457435278009},{NDWI=0.10102591667874058},
1_2_20080406,1207440000000,{NDWI=0.2852495965544743},{NDWI=0.18360843021294165},LANDSAT/LE7_L1T_32DAY_NDWI/20080406,{NDWI=0.3366688915361128},{NDWI=0.11334594252815487},
1_2_20080508,1210204800000,{NDWI=0.23675535553991933},{NDWI=0.20172917259776074},LANDSAT/LE7_L1T_32DAY_NDWI/20080508,{NDWI=0.12454810342053259},{NDWI=0.015512230065651682},
1_2_20080609,1212969600000,{NDWI=0.23645727963679694},{NDWI=0.25286739071210224},LANDSAT/LE7_L1T_32DAY_NDWI/20080609,{NDWI=0.11892843548423182},{NDWI=0.014143972766727091},
1_2_20080711,1215734400000,{NDWI=0.060060604185675034},{NDWI=0.05203865642348925},LANDSAT/LE7_L1T_32DAY_NDWI/20080711,{NDWI=0.12066172065575542},{NDWI=0.014559250831607555},
1_2_20080812,1218499200000,{NDWI=-0.021939564990674787},{NDWI=-0.052778169240166505},LANDSAT/LE7_L1T_32DAY_NDWI/20080812,{NDWI=0.11457804111543059},{NDWI=0.013128127505849303},
1_2_20080913,1221264000000,{NDWI=0.03163024603038178},{NDWI=0.032943116991143474},LANDSAT/LE7_L1T_32DAY_NDWI/20080913,{NDWI=0.11295831050967682},{NDWI=0.012759579913200564},
1_2_20081015,1224028800000,{NDWI=0.2501283082900834},{NDWI=0.2638168596860134},LANDSAT/LE7_L1T_32DAY_NDWI/20081015,{NDWI=0.16419725768728202},{NDWI=0.026960739432023696},
1_2_20081116,1226793600000,{NDWI=0.017634984604301143},{NDWI=-0.050369227663255654},LANDSAT/LE7_L1T_32DAY_NDWI/20081116,{NDWI=0.16847311427839404},{NDWI=0.028383190234660814},
1_2_20081218,1229558400000,{NDWI=0.8961449916919438},{NDWI=0.9200629168086581},LANDSAT/LE7_L1T_32DAY_NDWI/20081218,{NDWI=0.11252916497507566},{NDWI=0.012662812969987796},
1_2_20090101,1230768000000,{NDWI=0.9149438485983371},{NDWI=0.9227734831876533},LANDSAT/LE7_L1T_32DAY_NDWI/20090101,{NDWI=0.039114165623658395},{NDWI=0.00152991795243498},
1_2_20090202,1233532800000,{NDWI=0.35976745573188734},{NDWI=0.34958960883545154},LANDSAT/LE7_L1T_32DAY_NDWI/20090202,{NDWI=0.09047097002274958},{NDWI=0.008184996416857252},
1_2_20090306,1236297600000,{NDWI=0.8599112199380381},{NDWI=0.8924740182942358},LANDSAT/LE7_L1T_32DAY_NDWI/20090306,{NDWI=0.09837743152965524},{NDWI=0.009678119034372004},
1_2_20090407,1239062400000,{NDWI=0.1394320056195227},{NDWI=0.10550082566445335},LANDSAT/LE7_L1T_32DAY_NDWI/20090407,{NDWI=0.1332954201265974},{NDWI=0.017767669026726107},
1_2_20090509,1241827200000,{NDWI=0.3822894036111948},{NDWI=0.3875389746997667},LANDSAT/LE7_L1T_32DAY_NDWI/20090509,{NDWI=0.07485100860651403},{NDWI=0.005602673489412437},
1_2_20090610,1244592000000,{NDWI=0.2320441087764852},{NDWI=0.24904374458960124},LANDSAT/LE7_L1T_32DAY_NDWI/20090610,{NDWI=0.09022834233848055},{NDWI=0.008141153761150042},
1_2_20090712,1247356800000,{NDWI=0.07801541820870021},{NDWI=0.07600278721043938},LANDSAT/LE7_L1T_32DAY_NDWI/20090712,{NDWI=0.11700457367296933},{NDWI=0.01369007026039331},
1_2_20090813,1250121600000,{NDWI=-0.009314632648572909},{NDWI=-0.03323294117581099},LANDSAT/LE7_L1T_32DAY_NDWI/20090813,{NDWI=0.11231430934997548},{NDWI=0.01261450408476199},
1_2_20090914,1252886400000,{NDWI=-0.05265968785555072},{NDWI=-0.08681588402638833},LANDSAT/LE7_L1T_32DAY_NDWI/20090914,{NDWI=0.10725810818366288},{NDWI=0.011504301771138332},
1_2_20091016,1255651200000,{NDWI=0.11126649974090495},{NDWI=0.0899194427857212},LANDSAT/LE7_L1T_32DAY_NDWI/20091016,{NDWI=0.14002424068547378},{NDWI=0.019606787979543492},
1_2_20091117,1258416000000,{NDWI=0.7886996405849215},{NDWI=0.7753688130738601},LANDSAT/LE7_L1T_32DAY_NDWI/20091117,{NDWI=0.04617199021605826},{NDWI=0.0021318526805117794},
1_2_20091219,1261180800000,{NDWI=0.7843215325562928},{NDWI=0.7938416428290881},LANDSAT/LE7_L1T_32DAY_NDWI/20091219,{NDWI=0.051642503924541845},{NDWI=0.00266694821159632},
1_2_20100101,1262304000000,{NDWI=0.7726872030977525},{NDWI=0.7880730440742091},LANDSAT/LE7_L1T_32DAY_NDWI/20100101,{NDWI=0.046485109570811874},{NDWI=0.002160865411810386},
1_2_20100202,1265068800000,{NDWI=0.33742680126195584},{NDWI=0.32970920630863737},LANDSAT/LE7_L1T_32DAY_NDWI/20100202,{NDWI=0.02863224476624713},{NDWI=8.198054403542861E-4},
1_2_20100306,1267833600000,{NDWI=0.7090964754627813},{NDWI=0.7558513986614516},LANDSAT/LE7_L1T_32DAY_NDWI/20100306,{NDWI=0.1652496393985492},{NDWI=0.027307443321350544},
1_2_20100407,1270598400000,{NDWI=0.7388946346599808},{NDWI=0.8166252516564869},LANDSAT/LE7_L1T_32DAY_NDWI/20100407,{NDWI=0.20807696194503614},{NDWI=0.04329602209227602},
1_2_20100509,1273363200000,{NDWI=0.202102720805881},{NDWI=0.19644888676702976},LANDSAT/LE7_L1T_32DAY_NDWI/20100509,{NDWI=0.053212465879634366},{NDWI=0.0028315665249912516},
1_2_20100610,1276128000000,{NDWI=0.31938998296068605},{NDWI=0.3342283362591708},LANDSAT/LE7_L1T_32DAY_NDWI/20100610,{NDWI=0.09775531888615947},{NDWI=0.009556102370534727},
1_2_20100712,1278892800000,{NDWI=0.21213749034826626},{NDWI=0.2364184190519154},LANDSAT/LE7_L1T_32DAY_NDWI/20100712,{NDWI=0.12694943777934803},{NDWI=0.016116159752492556},
1_2_20100813,1281657600000,{NDWI=0.02220966913609694},{NDWI=-0.005798812729439565},LANDSAT/LE7_L1T_32DAY_NDWI/20100813,{NDWI=0.13222294949588195},{NDWI=0.017482908373390553},
1_2_20100914,1284422400000,{NDWI=-0.06226668523328354},{NDWI=-0.09934380615041369},LANDSAT/LE7_L1T_32DAY_NDWI/20100914,{NDWI=0.1280938096505114},{NDWI=0.01640802407078145},
1_2_20101016,1287187200000,{NDWI=0.6861814114060857},{NDWI=0.7521479103002655},LANDSAT/LE7_L1T_32DAY_NDWI/20101016,{NDWI=0.17650960221105674},{NDWI=0.03115563967270549},
1_2_20101117,1289952000000,{NDWI=0.8429581600212054},{NDWI=0.8451652427514394},LANDSAT/LE7_L1T_32DAY_NDWI/20101117,{NDWI=0.09241578698420115},{NDWI=0.008540677683909243},
1_2_20101219,1292716800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20101219,{NDWI=null},{NDWI=null},
1_2_20110101,1293840000000,{NDWI=0.9155782940635921},{NDWI=0.9305184897729906},LANDSAT/LE7_L1T_32DAY_NDWI/20110101,{NDWI=0.04897236855686864},{NDWI=0.002398292882069776},
1_2_20110202,1296604800000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20110202,{NDWI=null},{NDWI=null},
1_2_20110306,1299369600000,{NDWI=0.9468771834187694},{NDWI=0.9555477424365718},LANDSAT/LE7_L1T_32DAY_NDWI/20110306,{NDWI=0.028436812261886057},{NDWI=8.086522916177533E-4},
1_2_20110407,1302134400000,{NDWI=0.6667165464411908},{NDWI=0.707136473234962},LANDSAT/LE7_L1T_32DAY_NDWI/20110407,{NDWI=0.19333240851228226},{NDWI=0.03737742018115999},
1_2_20110509,1304899200000,{NDWI=0.18955468732525707},{NDWI=0.14646629372547412},LANDSAT/LE7_L1T_32DAY_NDWI/20110509,{NDWI=0.13632296189154933},{NDWI=0.018583949938884813},
1_2_20110610,1307664000000,{NDWI=0.33273053322072255},{NDWI=0.34985040560845404},LANDSAT/LE7_L1T_32DAY_NDWI/20110610,{NDWI=0.10433383762898052},{NDWI=0.010885549674390472},
1_2_20110712,1310428800000,{NDWI=0.1843811669491842},{NDWI=0.20143156250317892},LANDSAT/LE7_L1T_32DAY_NDWI/20110712,{NDWI=0.12331725637982055},{NDWI=0.015207145721046391},
1_2_20110813,1313193600000,{NDWI=0.07268540688271968},{NDWI=0.07220530919730664},LANDSAT/LE7_L1T_32DAY_NDWI/20110813,{NDWI=0.13283445876029784},{NDWI=0.017644993434141266},
1_2_20110914,1315958400000,{NDWI=0.026822372865914504},{NDWI=0.009921623963034816},LANDSAT/LE7_L1T_32DAY_NDWI/20110914,{NDWI=0.1372240694099182},{NDWI=0.018830445225418047},
1_2_20111016,1318723200000,{NDWI=0.38784447578655773},{NDWI=0.40844737738370895},LANDSAT/LE7_L1T_32DAY_NDWI/20111016,{NDWI=0.19857932408671936},{NDWI=0.03943374795473832},
1_2_20111117,1321488000000,{NDWI=0.658091065581608},{NDWI=0.681596534772658},LANDSAT/LE7_L1T_32DAY_NDWI/20111117,{NDWI=0.13554797540588673},{NDWI=0.018373253636634876},
1_2_20111219,1324252800000,{NDWI=0.05724347998523978},{NDWI=-0.018945293501019478},LANDSAT/LE7_L1T_32DAY_NDWI/20111219,{NDWI=0.19965521743624542},{NDWI=0.039862205849514436},
1_2_20120101,1325376000000,{NDWI=0.7580547112720669},{NDWI=0.8788064547249528},LANDSAT/LE7_L1T_32DAY_NDWI/20120101,{NDWI=0.2860680007361183},{NDWI=0.08183490104515981},
