system:index,ID,mean,median,source,stdDev,.geo
1_1_19921007_5,UCDSNM014503,0.32545197866064435,0.32542181412378945,LANDSAT/LT5_L1T_8DAY_NDVI/19921007,0.04297833544965783,
1_1_19921108_5,UCDSNM014503,0.05039929229505716,0.03243391215801239,LANDSAT/LT5_L1T_8DAY_NDVI/19921108,0.061007391263391594,
1_1_19921124_5,UCDSNM014503,0.03260997493274652,0.01850905755133021,LANDSAT/LT5_L1T_8DAY_NDVI/19921124,0.04579387940320664,
1_1_19930125_5,UCDSNM014503,-0.002912872024590908,-0.010442597029561346,LANDSAT/LT5_L1T_8DAY_NDVI/19930125,0.03201243181590699,
1_1_19930210_5,UCDSNM014503,0.01959562245387101,0.014200074115285167,LANDSAT/LT5_L1T_8DAY_NDVI/19930210,0.019812834310752165,
1_1_19930226_5,UCDSNM014503,-8.886994210449761E-4,-0.004383875416559086,LANDSAT/LT5_L1T_8DAY_NDVI/19930226,0.016592835544508706,
1_1_19930330_5,UCDSNM014503,0.0010038886904434516,-0.002232947785939489,LANDSAT/LT5_L1T_8DAY_NDVI/19930330,0.014575692189706613,
1_1_19930415_5,UCDSNM014503,0.03629713855337935,0.03596707198906828,LANDSAT/LT5_L1T_8DAY_NDVI/19930415,0.005343176460784357,
1_1_19930501_5,UCDSNM014503,0.09679305776359236,0.10998626053333282,LANDSAT/LT5_L1T_8DAY_NDVI/19930501,0.027476988272494153,
1_1_19930517_5,UCDSNM014503,0.08253055276305897,0.10998629778623581,LANDSAT/LT5_L1T_8DAY_NDVI/19930517,0.037554517796953166,
1_1_19930704_5,UCDSNM014503,0.5174131378866066,0.5210292556069114,LANDSAT/LT5_L1T_8DAY_NDVI/19930704,0.12624922021126303,
1_1_19930720_5,UCDSNM014503,0.04293478804411244,0.036554408632218836,LANDSAT/LT5_L1T_8DAY_NDVI/19930720,0.030434624124055808,
1_1_19930805_5,UCDSNM014503,0.5893058537305612,0.5994805892308553,LANDSAT/LT5_L1T_8DAY_NDVI/19930805,0.09941895901430381,
1_1_19930821_5,UCDSNM014503,0.5458925586892742,0.5560415170409463,LANDSAT/LT5_L1T_8DAY_NDVI/19930821,0.08913195570975616,
1_1_19930906_5,UCDSNM014503,0.4780575502771935,0.49003877490758896,LANDSAT/LT5_L1T_8DAY_NDVI/19930906,0.0809191103742426,
1_1_19930922_5,UCDSNM014503,0.41962791959857804,0.42464507557451725,LANDSAT/LT5_L1T_8DAY_NDVI/19930922,0.06836224013099655,
1_1_19931024_5,UCDSNM014503,0.28068162343866504,0.27588510513305664,LANDSAT/LT5_L1T_8DAY_NDVI/19931024,0.048893387110146146,
1_1_19931109_5,UCDSNM014503,0.0459068051873577,0.03618794049207981,LANDSAT/LT5_L1T_8DAY_NDVI/19931109,0.03531996433390913,
1_1_19931125_5,UCDSNM014503,0.033667592764102514,0.033328617330301895,LANDSAT/LT5_L1T_8DAY_NDVI/19931125,0.00510070633990848,
1_1_19940125_5,UCDSNM014503,0.02283030881412487,0.010847248312463795,LANDSAT/LT5_L1T_8DAY_NDVI/19940125,0.03387199131920013,
1_1_19940210_5,UCDSNM014503,0.043364212352861746,0.03991850391030312,LANDSAT/LT5_L1T_8DAY_NDVI/19940210,0.015345403136240793,
1_1_19940226_5,UCDSNM014503,0.01233571217817793,0.010037194006145,LANDSAT/LT5_L1T_8DAY_NDVI/19940226,0.009148244176272202,
1_1_19940314_5,UCDSNM014503,-0.04543857745444799,-0.05225467942655086,LANDSAT/LT5_L1T_8DAY_NDVI/19940314,0.022905984768629224,
1_1_19940330_5,UCDSNM014503,-0.03743680196992578,-0.04436848144978285,LANDSAT/LT5_L1T_8DAY_NDVI/19940330,0.023624276486645904,
1_1_19940415_5,UCDSNM014503,-0.024094226025548747,-0.03415276369322901,LANDSAT/LT5_L1T_8DAY_NDVI/19940415,0.04441100180114381,
1_1_19940517_5,UCDSNM014503,0.2499021017488013,0.2472579308918544,LANDSAT/LT5_L1T_8DAY_NDVI/19940517,0.04245233881703371,
1_1_19940602_5,UCDSNM014503,0.48266007218012724,0.4707236956147587,LANDSAT/LT5_L1T_8DAY_NDVI/19940602,0.10590067215007523,
1_1_19940618_5,UCDSNM014503,0.5309405127356488,0.5249339242776235,LANDSAT/LT5_L1T_8DAY_NDVI/19940618,0.09859600084523602,
1_1_19940704_5,UCDSNM014503,0.5463832460877052,0.5405049865896051,LANDSAT/LT5_L1T_8DAY_NDVI/19940704,0.08694031167867418,
1_1_19940720_5,UCDSNM014503,0.5158341321481726,0.5217946370442709,LANDSAT/LT5_L1T_8DAY_NDVI/19940720,0.07910961574401307,
1_1_19940805_5,UCDSNM014503,0.43121369201798043,0.43675288558006287,LANDSAT/LT5_L1T_8DAY_NDVI/19940805,0.09947423825660295,
1_1_19940821_5,UCDSNM014503,0.39081490218524084,0.385559555557039,LANDSAT/LT5_L1T_8DAY_NDVI/19940821,0.07016053019998536,
1_1_19940906_5,UCDSNM014503,0.22005490495371172,0.2431364506483078,LANDSAT/LT5_L1T_8DAY_NDVI/19940906,0.10077568205387913,
1_1_19941024_5,UCDSNM014503,0.28105971816660585,0.2705178067088127,LANDSAT/LT5_L1T_8DAY_NDVI/19941024,0.0516680168925578,
1_1_19941109_5,UCDSNM014503,0.013608662939830403,0.013988252729177475,LANDSAT/LT5_L1T_8DAY_NDVI/19941109,0.003320422892843826,
1_1_19941125_5,UCDSNM014503,0.018299057074085797,0.006633954161467652,LANDSAT/LT5_L1T_8DAY_NDVI/19941125,0.04103957564348786,
1_1_19941211_5,UCDSNM014503,0.003428083103404802,-0.01058148982786182,LANDSAT/LT5_L1T_8DAY_NDVI/19941211,0.04738223851566839,
1_1_19950117_5,UCDSNM014503,0.03463401468164455,0.035049150440287086,LANDSAT/LT5_L1T_8DAY_NDVI/19950117,0.005615170339161537,
1_1_19950202_5,UCDSNM014503,-0.02566535779089456,-0.03164702510604492,LANDSAT/LT5_L1T_8DAY_NDVI/19950202,0.02670052622419557,
1_1_19950218_5,UCDSNM014503,-0.020324990226128554,-0.02703795778964247,LANDSAT/LT5_L1T_8DAY_NDVI/19950218,0.02598923454714076,
1_1_19950306_5,UCDSNM014503,0.01849798918568855,0.015971967140617577,LANDSAT/LT5_L1T_8DAY_NDVI/19950306,0.01237487506679934,
1_1_19950322_5,UCDSNM014503,0.022530832086515035,0.021953788120299578,LANDSAT/LT5_L1T_8DAY_NDVI/19950322,0.005470593103844678,
1_1_19950407_5,UCDSNM014503,0.040601694650184254,0.04069966673851013,LANDSAT/LT5_L1T_8DAY_NDVI/19950407,0.003559011851908321,
1_1_19950423_5,UCDSNM014503,-0.04320752366857578,-0.04386870320321935,LANDSAT/LT5_L1T_8DAY_NDVI/19950423,0.01824056888049513,
1_1_19950509_5,UCDSNM014503,-0.029162222513310566,-0.020172234194783065,LANDSAT/LT5_L1T_8DAY_NDVI/19950509,0.028584197432701016,
1_1_19950525_5,UCDSNM014503,-0.028576168688383717,-0.026739743072539568,LANDSAT/LT5_L1T_8DAY_NDVI/19950525,0.04751858079894171,
1_1_19950610_5,UCDSNM014503,-0.042537103150160606,-0.05137595534324646,LANDSAT/LT5_L1T_8DAY_NDVI/19950610,0.029974669739050688,
1_1_19950626_5,UCDSNM014503,0.011896901488249196,0.002225552035573249,LANDSAT/LT5_L1T_8DAY_NDVI/19950626,0.09894066851565506,
1_1_19950728_5,UCDSNM014503,0.5651500394794823,0.5744395285844803,LANDSAT/LT5_L1T_8DAY_NDVI/19950728,0.1320583416727222,
1_1_19950813_5,UCDSNM014503,0.5953928697962364,0.6074900892045763,LANDSAT/LT5_L1T_8DAY_NDVI/19950813,0.10733384662963129,
1_1_19950829_5,UCDSNM014503,0.5881012927748018,0.6076549768447876,LANDSAT/LT5_L1T_8DAY_NDVI/19950829,0.10190912608827805,
1_1_19950914_5,UCDSNM014503,0.5251258791242392,0.5372243424256643,LANDSAT/LT5_L1T_8DAY_NDVI/19950914,0.08469455845928668,
1_1_19950930_5,UCDSNM014503,0.473047651811656,0.4820583661397298,LANDSAT/LT5_L1T_8DAY_NDVI/19950930,0.07844441600211093,
1_1_19951016_5,UCDSNM014503,0.38748007473793433,0.3919327040513357,LANDSAT/LT5_L1T_8DAY_NDVI/19951016,0.06265311200710313,
1_1_19951101_5,UCDSNM014503,0.19301928660509896,0.1842375546693802,LANDSAT/LT5_L1T_8DAY_NDVI/19951101,0.08128203348792443,
1_1_19951117_5,UCDSNM014503,0.03220486561128261,0.03165008723735809,LANDSAT/LT5_L1T_8DAY_NDVI/19951117,0.00813496909390717,
1_1_19951203_5,UCDSNM014503,0.013429984904911704,0.013786662680407366,LANDSAT/LT5_L1T_8DAY_NDVI/19951203,0.005945356240979553,
1_1_19951227_5,UCDSNM014503,0.02570938335855922,0.0012295344223578772,LANDSAT/LT5_L1T_8DAY_NDVI/19951227,0.0643027455714545,
1_1_19960101_5,UCDSNM014503,0.026417690648565476,0.021852038898750356,LANDSAT/LT5_L1T_8DAY_NDVI/19960101,0.022473872232392573,
1_1_19960109_5,UCDSNM014503,0.0022206074062729665,-0.01752004851587117,LANDSAT/LT5_L1T_8DAY_NDVI/19960109,0.07669206923671888,
1_1_19960117_5,UCDSNM014503,0.035203606081222194,0.03521298989653587,LANDSAT/LT5_L1T_8DAY_NDVI/19960117,0.006217884628120427,
