system:index,ID,mean,median,source,stdDev,.geo
1_1_19950202_5,UCDSNM014503,0.8697640491177542,0.8743549222531526,LANDSAT/LT5_L1T_8DAY_NDWI/19950202,0.024146537457584574,
1_1_19950218_5,UCDSNM014503,0.927460083763189,0.9302860577901204,LANDSAT/LT5_L1T_8DAY_NDWI/19950218,0.021558442518818527,
1_1_19950306_5,UCDSNM014503,0.67951447544061,0.6809881329536438,LANDSAT/LT5_L1T_8DAY_NDWI/19950306,0.014896287517906323,
1_1_19950322_5,UCDSNM014503,0.520292917003484,0.5221860210100809,LANDSAT/LT5_L1T_8DAY_NDWI/19950322,0.025367221141434595,
1_1_19950407_5,UCDSNM014503,0.27251557573474355,0.257345893166282,LANDSAT/LT5_L1T_8DAY_NDWI/19950407,0.037908025682618376,
1_1_19950423_5,UCDSNM014503,0.9535384248488185,0.9559713326967679,LANDSAT/LT5_L1T_8DAY_NDWI/19950423,0.018238376480109952,
1_1_19950509_5,UCDSNM014503,0.9376469100005853,0.9485904349471038,LANDSAT/LT5_L1T_8DAY_NDWI/19950509,0.0296336523779082,
1_1_19950525_5,UCDSNM014503,0.7243873311109423,0.8372800946235657,LANDSAT/LT5_L1T_8DAY_NDWI/19950525,0.2557150657846722,
1_1_19950610_5,UCDSNM014503,0.9243500771098256,0.9425926870769925,LANDSAT/LT5_L1T_8DAY_NDWI/19950610,0.049037678935905514,
1_1_19950626_5,UCDSNM014503,0.6540459634347079,0.7304829413240607,LANDSAT/LT5_L1T_8DAY_NDWI/19950626,0.23946319980114752,
1_1_19950728_5,UCDSNM014503,0.1819694813784947,0.18956326693296432,LANDSAT/LT5_L1T_8DAY_NDWI/19950728,0.15274764334542468,
1_1_19950813_5,UCDSNM014503,0.2053645164320131,0.20121606811881065,LANDSAT/LT5_L1T_8DAY_NDWI/19950813,0.14189230222081206,
1_1_19950829_5,UCDSNM014503,0.17686419288880675,0.1616575632776533,LANDSAT/LT5_L1T_8DAY_NDWI/19950829,0.139225795777797,
1_1_19950914_5,UCDSNM014503,0.1294679609059509,0.11235521361231804,LANDSAT/LT5_L1T_8DAY_NDWI/19950914,0.12476110140108251,
1_1_19950930_5,UCDSNM014503,0.05064963889943829,0.033158931881189346,LANDSAT/LT5_L1T_8DAY_NDWI/19950930,0.11104344957612106,
1_1_19951016_5,UCDSNM014503,-0.011006994879134882,-0.029081851057708264,LANDSAT/LT5_L1T_8DAY_NDWI/19951016,0.09684253872730827,
1_1_19951101_5,UCDSNM014503,0.06320764727726565,0.05757793504744768,LANDSAT/LT5_L1T_8DAY_NDWI/19951101,0.03844888480477729,
1_1_19951117_5,UCDSNM014503,0.17000598642016748,0.16734634126935685,LANDSAT/LT5_L1T_8DAY_NDWI/19951117,0.037574737827380265,
1_1_19951203_5,UCDSNM014503,0.4413866408212503,0.4261020004749298,LANDSAT/LT5_L1T_8DAY_NDWI/19951203,0.054542721745111704,
1_1_19951227_5,UCDSNM014503,0.8430953942368985,0.8448844583410966,LANDSAT/LT5_L1T_8DAY_NDWI/19951227,0.026269643568716642,
1_1_19960101_5,UCDSNM014503,0.5688704064897688,0.5754430294036865,LANDSAT/LT5_L1T_8DAY_NDWI/19960101,0.03425027023521123,
1_1_19960109_5,UCDSNM014503,0.8815075653664609,0.8912686172284578,LANDSAT/LT5_L1T_8DAY_NDWI/19960109,0.05020323926809056,
1_1_19960117_5,UCDSNM014503,0.5160291357473894,0.5100034375985464,LANDSAT/LT5_L1T_8DAY_NDWI/19960117,0.038938384433204604,
