system:index,image_date,mean,median,source,std,variance,.geo
1_1_19931024,751420800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931024,{NDWI=null},{NDWI=null},
1_1_19931101,752112000000,{NDWI=-0.04374898124497472},{NDWI=-0.07643568121335086},LANDSAT/LT5_L1T_8DAY_NDWI/19931101,{NDWI=0.1411769093540941},{NDWI=0.0199309197347741},
1_1_19931109,752803200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931109,{NDWI=null},{NDWI=null},
1_1_19931117,753494400000,{NDWI=0.41983671527673305},{NDWI=0.42691456774870556},LANDSAT/LT5_L1T_8DAY_NDWI/19931117,{NDWI=0.2664354860926589},{NDWI=0.07098786824943142},
1_1_19931125,754185600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931125,{NDWI=null},{NDWI=null},
1_1_19931203,754876800000,{NDWI=0.6154203605853431},{NDWI=0.6158166494634416},LANDSAT/LT5_L1T_8DAY_NDWI/19931203,{NDWI=0.09624867074742731},{NDWI=0.009263806620646669},
1_1_19931211,755568000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931211,{NDWI=null},{NDWI=null},
1_1_19931219,756259200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931219,{NDWI=null},{NDWI=null},
1_1_19931227,756950400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19931227,{NDWI=null},{NDWI=null},
1_1_19940101,757382400000,{NDWI=0.8943107690593904},{NDWI=0.9054248784668744},LANDSAT/LT5_L1T_8DAY_NDWI/19940101,{NDWI=0.0459130386892733},{NDWI=0.0021080071216827067},
1_1_19940109,758073600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940109,{NDWI=null},{NDWI=null},
1_1_19940117,758764800000,{NDWI=0.9140310201666175},{NDWI=0.9397075503480201},LANDSAT/LT5_L1T_8DAY_NDWI/19940117,{NDWI=0.06845386829142648},{NDWI=0.004685932084059964},
1_1_19940125,759456000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940125,{NDWI=null},{NDWI=null},
1_1_19940202,760147200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940202,{NDWI=null},{NDWI=null},
1_1_19940210,760838400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940210,{NDWI=null},{NDWI=null},
1_1_19940218,761529600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940218,{NDWI=null},{NDWI=null},
1_1_19940226,762220800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940226,{NDWI=null},{NDWI=null},
1_1_19940306,762912000000,{NDWI=0.9103826929169005},{NDWI=0.9190096506050655},LANDSAT/LT5_L1T_8DAY_NDWI/19940306,{NDWI=0.034420528896885745},{NDWI=0.0011847728095413467},
1_1_19940314,763603200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940314,{NDWI=null},{NDWI=null},
1_1_19940322,764294400000,{NDWI=0.8255807828884465},{NDWI=0.894403382351524},LANDSAT/LT5_L1T_8DAY_NDWI/19940322,{NDWI=0.17301715547592725},{NDWI=0.029934936088981182},
1_1_19940330,764985600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940330,{NDWI=null},{NDWI=null},
1_1_19940407,765676800000,{NDWI=0.1873427830816565},{NDWI=0.16786233557237162},LANDSAT/LT5_L1T_8DAY_NDWI/19940407,{NDWI=0.1782958291755421},{NDWI=0.03178940270139409},
1_1_19940415,766368000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940415,{NDWI=null},{NDWI=null},
1_1_19940423,767059200000,{NDWI=0.2448661972636291},{NDWI=0.2479801575342814},LANDSAT/LT5_L1T_8DAY_NDWI/19940423,{NDWI=0.13015304560397756},{NDWI=0.01693981527999106},
1_1_19940501,767750400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940501,{NDWI=null},{NDWI=null},
1_1_19940509,768441600000,{NDWI=0.36620366096867535},{NDWI=0.3732746912373437},LANDSAT/LT5_L1T_8DAY_NDWI/19940509,{NDWI=0.0852570697978553},{NDWI=0.00726876795051637},
1_1_19940517,769132800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940517,{NDWI=null},{NDWI=null},
1_1_19940525,769824000000,{NDWI=0.3866291148964265},{NDWI=0.3960484774024398},LANDSAT/LT5_L1T_8DAY_NDWI/19940525,{NDWI=0.09105602448874782},{NDWI=0.008291199595695443},
1_1_19940602,770515200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940602,{NDWI=null},{NDWI=null},
1_1_19940610,771206400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940610,{NDWI=null},{NDWI=null},
1_1_19940618,771897600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940618,{NDWI=null},{NDWI=null},
1_1_19940626,772588800000,{NDWI=0.1774621088056977},{NDWI=0.18966000214699777},LANDSAT/LT5_L1T_8DAY_NDWI/19940626,{NDWI=0.12738577923423028},{NDWI=0.01622713675111205},
1_1_19940704,773280000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940704,{NDWI=null},{NDWI=null},
1_1_19940712,773971200000,{NDWI=0.055572664788227116},{NDWI=0.04867743318145339},LANDSAT/LT5_L1T_8DAY_NDWI/19940712,{NDWI=0.11329662945651181},{NDWI=0.01283612624620614},
1_1_19940720,774662400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940720,{NDWI=null},{NDWI=null},
1_1_19940728,775353600000,{NDWI=-0.015123739848100939},{NDWI=-0.029805584274458164},LANDSAT/LT5_L1T_8DAY_NDWI/19940728,{NDWI=0.09232206084002817},{NDWI=0.008523362917749864},
1_1_19940805,776044800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940805,{NDWI=null},{NDWI=null},
1_1_19940813,776736000000,{NDWI=-0.059410972586366954},{NDWI=-0.07231779711750838},LANDSAT/LT5_L1T_8DAY_NDWI/19940813,{NDWI=0.07934089838992783},{NDWI=0.006294978157320852},
1_1_19940821,777427200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940821,{NDWI=null},{NDWI=null},
1_1_19940829,778118400000,{NDWI=-0.07241154143398462},{NDWI=-0.08787471990693699},LANDSAT/LT5_L1T_8DAY_NDWI/19940829,{NDWI=0.07608293958893382},{NDWI=0.005788613696493352},
1_1_19940906,778809600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940906,{NDWI=null},{NDWI=null},
1_1_19940914,779500800000,{NDWI=-0.09373314292652768},{NDWI=-0.11143031972842138},LANDSAT/LT5_L1T_8DAY_NDWI/19940914,{NDWI=0.08149016835157967},{NDWI=0.006640647537968796},
1_1_19940922,780192000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940922,{NDWI=null},{NDWI=null},
1_1_19940930,780883200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19940930,{NDWI=null},{NDWI=null},
1_1_19941008,781574400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941008,{NDWI=null},{NDWI=null},
1_1_19941016,782265600000,{NDWI=-0.10013684489328577},{NDWI=-0.1275871355743969},LANDSAT/LT5_L1T_8DAY_NDWI/19941016,{NDWI=0.10240577847920405},{NDWI=0.010486943465931813},
1_1_19941024,782956800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941024,{NDWI=null},{NDWI=null},
1_1_19941101,783648000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941101,{NDWI=null},{NDWI=null},
1_1_19941109,784339200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941109,{NDWI=null},{NDWI=null},
1_1_19941117,785030400000,{NDWI=0.7912518118904923},{NDWI=0.7941248134031134},LANDSAT/LT5_L1T_8DAY_NDWI/19941117,{NDWI=0.039674670659893045},{NDWI=0.001574079491970978},
1_1_19941125,785721600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941125,{NDWI=null},{NDWI=null},
1_1_19941203,786412800000,{NDWI=0.6195175904323933},{NDWI=0.6184892058372498},LANDSAT/LT5_L1T_8DAY_NDWI/19941203,{NDWI=0.035253268957717215},{NDWI=0.0012427929722051484},
1_1_19941211,787104000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941211,{NDWI=null},{NDWI=null},
1_1_19941219,787795200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941219,{NDWI=null},{NDWI=null},
1_1_19941227,788486400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19941227,{NDWI=null},{NDWI=null},
1_1_19950101,788918400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950101,{NDWI=null},{NDWI=null},
1_1_19950109,789609600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950109,{NDWI=null},{NDWI=null},
1_1_19950117,790300800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950117,{NDWI=null},{NDWI=null},
1_1_19950125,790992000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950125,{NDWI=null},{NDWI=null},
1_1_19950202,791683200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950202,{NDWI=null},{NDWI=null},
1_1_19950210,792374400000,{NDWI=0.8915299165131285},{NDWI=0.9013653941776442},LANDSAT/LT5_L1T_8DAY_NDWI/19950210,{NDWI=0.04001147752232589},{NDWI=0.0016009183335195898},
1_1_19950218,793065600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950218,{NDWI=null},{NDWI=null},
1_1_19950226,793756800000,{NDWI=0.4682459290624505},{NDWI=0.46935151682959664},LANDSAT/LT5_L1T_8DAY_NDWI/19950226,{NDWI=0.08090965293385523},{NDWI=0.0065463719378769086},
1_1_19950306,794448000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950306,{NDWI=null},{NDWI=null},
1_1_19950314,795139200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950314,{NDWI=null},{NDWI=null},
1_1_19950322,795830400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950322,{NDWI=null},{NDWI=null},
1_1_19950330,796521600000,{NDWI=0.8358077792395667},{NDWI=0.8525344484472928},LANDSAT/LT5_L1T_8DAY_NDWI/19950330,{NDWI=0.04634157747777967},{NDWI=0.002147541803129056},
1_1_19950407,797212800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950407,{NDWI=null},{NDWI=null},
1_1_19950415,797904000000,{NDWI=0.4862172258549758},{NDWI=0.486110700501336},LANDSAT/LT5_L1T_8DAY_NDWI/19950415,{NDWI=0.009937158559487772},{NDWI=9.87471202364011E-5},
1_1_19950423,798595200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950423,{NDWI=null},{NDWI=null},
1_1_19950501,799286400000,{NDWI=0.5291017656800275},{NDWI=0.5447283606780203},LANDSAT/LT5_L1T_8DAY_NDWI/19950501,{NDWI=0.11472941950306947},{NDWI=0.013162839699511297},
1_1_19950509,799977600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950509,{NDWI=null},{NDWI=null},
1_1_19950517,800668800000,{NDWI=0.2529622023111973},{NDWI=0.20520974298318226},LANDSAT/LT5_L1T_8DAY_NDWI/19950517,{NDWI=0.1558816089610607},{NDWI=0.024299076012289044},
1_1_19950525,801360000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950525,{NDWI=null},{NDWI=null},
1_1_19950602,802051200000,{NDWI=0.33423281754668893},{NDWI=0.341979627425854},LANDSAT/LT5_L1T_8DAY_NDWI/19950602,{NDWI=0.13194624615951825},{NDWI=0.017409811875588183},
1_1_19950610,802742400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950610,{NDWI=null},{NDWI=null},
1_1_19950618,803433600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950618,{NDWI=null},{NDWI=null},
1_1_19950626,804124800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950626,{NDWI=null},{NDWI=null},
1_1_19950704,804816000000,{NDWI=0.3396983317587893},{NDWI=0.3609040283731052},LANDSAT/LT5_L1T_8DAY_NDWI/19950704,{NDWI=0.12960304862349487},{NDWI=0.016796950212503974},
1_1_19950712,805507200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950712,{NDWI=null},{NDWI=null},
1_1_19950720,806198400000,{NDWI=0.27579747172655533},{NDWI=0.29485797030585154},LANDSAT/LT5_L1T_8DAY_NDWI/19950720,{NDWI=0.12397444963072217},{NDWI=0.015369664161240469},
1_1_19950728,806889600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950728,{NDWI=null},{NDWI=null},
1_1_19950805,807580800000,{NDWI=0.16901873372802828},{NDWI=0.1892720864099615},LANDSAT/LT5_L1T_8DAY_NDWI/19950805,{NDWI=0.1268100215671357},{NDWI=0.016080781569857417},
1_1_19950813,808272000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950813,{NDWI=null},{NDWI=null},
1_1_19950821,808963200000,{NDWI=0.08678409065015182},{NDWI=0.09184053461802633},LANDSAT/LT5_L1T_8DAY_NDWI/19950821,{NDWI=0.12247506784412288},{NDWI=0.0150001422434225},
1_1_19950829,809654400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950829,{NDWI=null},{NDWI=null},
1_1_19950906,810345600000,{NDWI=0.08094307545150876},{NDWI=0.11524292454123497},LANDSAT/LT5_L1T_8DAY_NDWI/19950906,{NDWI=0.12582634787084876},{NDWI=0.01583226981851585},
1_1_19950914,811036800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950914,{NDWI=null},{NDWI=null},
1_1_19950922,811728000000,{NDWI=0.005455287688442065},{NDWI=-0.018195643637548473},LANDSAT/LT5_L1T_8DAY_NDWI/19950922,{NDWI=0.10620122526218372},{NDWI=0.01127870024718909},
1_1_19950930,812419200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19950930,{NDWI=null},{NDWI=null},
1_1_19951008,813110400000,{NDWI=0.009409990804354392},{NDWI=-0.013394234608858824},LANDSAT/LT5_L1T_8DAY_NDWI/19951008,{NDWI=0.091834818614986},{NDWI=0.00843363391004738},
1_1_19951016,813801600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951016,{NDWI=null},{NDWI=null},
1_1_19951024,814492800000,{NDWI=-0.06672454493084443},{NDWI=-0.10347519051737902},LANDSAT/LT5_L1T_8DAY_NDWI/19951024,{NDWI=0.12373444401646859},{NDWI=0.015310212636064599},
1_1_19951101,815184000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951101,{NDWI=null},{NDWI=null},
1_1_19951109,815875200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951109,{NDWI=null},{NDWI=null},
1_1_19951117,816566400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951117,{NDWI=null},{NDWI=null},
1_1_19951125,817257600000,{NDWI=0.2875044399066708},{NDWI=0.2848678366704421},LANDSAT/LT5_L1T_8DAY_NDWI/19951125,{NDWI=0.01764999599136007},{NDWI=3.115223584950265E-4},
1_1_19951203,817948800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951203,{NDWI=null},{NDWI=null},
1_1_19951211,818640000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951211,{NDWI=null},{NDWI=null},
1_1_19951219,819331200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951219,{NDWI=null},{NDWI=null},
1_1_19951227,820022400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19951227,{NDWI=null},{NDWI=null},
1_1_19960101,820454400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960101,{NDWI=null},{NDWI=null},
1_1_19960109,821145600000,{NDWI=0.4491377694783752},{NDWI=0.3854277729988098},LANDSAT/LT5_L1T_8DAY_NDWI/19960109,{NDWI=0.264962547031256},{NDWI=0.07020515132929053},
1_1_19960117,821836800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960117,{NDWI=null},{NDWI=null},
1_1_19960125,822528000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960125,{NDWI=null},{NDWI=null},
1_1_19960202,823219200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960202,{NDWI=null},{NDWI=null},
1_1_19960210,823910400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960210,{NDWI=null},{NDWI=null},
1_1_19960218,824601600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960218,{NDWI=null},{NDWI=null},
1_1_19960226,825292800000,{NDWI=0.24268384597681117},{NDWI=0.224809404266508},LANDSAT/LT5_L1T_8DAY_NDWI/19960226,{NDWI=0.07910882245610679},{NDWI=0.006258205790391825},
1_1_19960305,825984000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960305,{NDWI=null},{NDWI=null},
1_1_19960313,826675200000,{NDWI=0.8772686500121529},{NDWI=0.9084916318717756},LANDSAT/LT5_L1T_8DAY_NDWI/19960313,{NDWI=0.07524936180600372},{NDWI=0.005662466452210853},
1_1_19960321,827366400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960321,{NDWI=null},{NDWI=null},
1_1_19960329,828057600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960329,{NDWI=null},{NDWI=null},
1_1_19960406,828748800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960406,{NDWI=null},{NDWI=null},
1_1_19960414,829440000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960414,{NDWI=null},{NDWI=null},
1_1_19960422,830131200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960422,{NDWI=null},{NDWI=null},
1_1_19960430,830822400000,{NDWI=0.2764106656689028},{NDWI=0.28332186287099664},LANDSAT/LT5_L1T_8DAY_NDWI/19960430,{NDWI=0.1364874264573665},{NDWI=0.018628817580955026},
1_1_19960508,831513600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960508,{NDWI=null},{NDWI=null},
1_1_19960516,832204800000,{NDWI=0.39679263702590684},{NDWI=0.4354643225669861},LANDSAT/LT5_L1T_8DAY_NDWI/19960516,{NDWI=0.1717884333248329},{NDWI=0.029511265824200557},
1_1_19960524,832896000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960524,{NDWI=null},{NDWI=null},
1_1_19960601,833587200000,{NDWI=0.39869269967957227},{NDWI=0.4120102543780144},LANDSAT/LT5_L1T_8DAY_NDWI/19960601,{NDWI=0.10090709622252111},{NDWI=0.010182242068061136},
1_1_19960609,834278400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960609,{NDWI=null},{NDWI=null},
1_1_19960617,834969600000,{NDWI=0.3394141504007355},{NDWI=0.35740917745758505},LANDSAT/LT5_L1T_8DAY_NDWI/19960617,{NDWI=0.10801857329967007},{NDWI=0.011668012177696196},
1_1_19960625,835660800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960625,{NDWI=null},{NDWI=null},
1_1_19960703,836352000000,{NDWI=0.2063514176938121},{NDWI=0.22439567436432017},LANDSAT/LT5_L1T_8DAY_NDWI/19960703,{NDWI=0.11578636926817827},{NDWI=0.013406483308306938},
1_1_19960711,837043200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960711,{NDWI=null},{NDWI=null},
1_1_19960719,837734400000,{NDWI=0.13374536548303792},{NDWI=0.1540745908723158},LANDSAT/LT5_L1T_8DAY_NDWI/19960719,{NDWI=0.12381040762675348},{NDWI=0.015329017036702856},
1_1_19960727,838425600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960727,{NDWI=null},{NDWI=null},
1_1_19960804,839116800000,{NDWI=0.06148733197683084},{NDWI=0.07577680853696969},LANDSAT/LT5_L1T_8DAY_NDWI/19960804,{NDWI=0.12599330727430424},{NDWI=0.01587431347791725},
1_1_19960812,839808000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960812,{NDWI=null},{NDWI=null},
1_1_19960820,840499200000,{NDWI=0.2179784341141026},{NDWI=0.24018437062439166},LANDSAT/LT5_L1T_8DAY_NDWI/19960820,{NDWI=0.22155950090409193},{NDWI=0.049088612440870316},
1_1_19960828,841190400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960828,{NDWI=null},{NDWI=null},
1_1_19960905,841881600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960905,{NDWI=null},{NDWI=null},
1_1_19960913,842572800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960913,{NDWI=null},{NDWI=null},
1_1_19960921,843264000000,{NDWI=-0.023643699210285477},{NDWI=-0.040772126082863125},LANDSAT/LT5_L1T_8DAY_NDWI/19960921,{NDWI=0.10757027316745237},{NDWI=0.011571363669320323},
1_1_19960929,843955200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19960929,{NDWI=null},{NDWI=null},
1_1_19961007,844646400000,{NDWI=-0.06542024991144692},{NDWI=-0.08799443715343289},LANDSAT/LT5_L1T_8DAY_NDWI/19961007,{NDWI=0.10951560918419184},{NDWI=0.011993668654984644},
1_1_19961015,845337600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961015,{NDWI=null},{NDWI=null},
1_1_19961023,846028800000,{NDWI=0.6064050427662929},{NDWI=0.7129553631804455},LANDSAT/LT5_L1T_8DAY_NDWI/19961023,{NDWI=0.20965103976440783},{NDWI=0.04395355847429731},
1_1_19961031,846720000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961031,{NDWI=null},{NDWI=null},
1_1_19961108,847411200000,{NDWI=-0.005746147993685002},{NDWI=-0.04257656297847336},LANDSAT/LT5_L1T_8DAY_NDWI/19961108,{NDWI=0.15812035778423555},{NDWI=0.025002047545814664},
1_1_19961116,848102400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961116,{NDWI=null},{NDWI=null},
1_1_19961124,848793600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961124,{NDWI=null},{NDWI=null},
1_1_19961202,849484800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961202,{NDWI=null},{NDWI=null},
1_1_19961210,850176000000,{NDWI=0.5200652025080955},{NDWI=0.5214888310130639},LANDSAT/LT5_L1T_8DAY_NDWI/19961210,{NDWI=0.12239771430374977},{NDWI=0.014981200466782349},
1_1_19961218,850867200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961218,{NDWI=null},{NDWI=null},
1_1_19961226,851558400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19961226,{NDWI=null},{NDWI=null},
1_1_19970101,852076800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970101,{NDWI=null},{NDWI=null},
1_1_19970109,852768000000,{NDWI=0.24652721403081376},{NDWI=0.22265267469312833},LANDSAT/LT5_L1T_8DAY_NDWI/19970109,{NDWI=0.2306257338803485},{NDWI=0.053188229127849325},
1_1_19970117,853459200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970117,{NDWI=null},{NDWI=null},
1_1_19970125,854150400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970125,{NDWI=null},{NDWI=null},
1_1_19970202,854841600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970202,{NDWI=null},{NDWI=null},
1_1_19970210,855532800000,{NDWI=0.8902782120856952},{NDWI=0.9034985838965937},LANDSAT/LT5_L1T_8DAY_NDWI/19970210,{NDWI=0.04440059492959165},{NDWI=0.0019714128301016793},
1_1_19970218,856224000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970218,{NDWI=null},{NDWI=null},
1_1_19970226,856915200000,{NDWI=0.5515096059647341},{NDWI=0.5496031291344586},LANDSAT/LT5_L1T_8DAY_NDWI/19970226,{NDWI=0.019295084696696926},{NDWI=3.723002934527079E-4},
1_1_19970306,857606400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970306,{NDWI=null},{NDWI=null},
1_1_19970314,858297600000,{NDWI=0.5006476271006914},{NDWI=0.49671125641235936},LANDSAT/LT5_L1T_8DAY_NDWI/19970314,{NDWI=0.049036802544338426},{NDWI=0.002404608003772436},
1_1_19970322,858988800000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970322,{NDWI=null},{NDWI=null},
1_1_19970330,859680000000,{NDWI=0.14607031246957936},{NDWI=0.1199777885167687},LANDSAT/LT5_L1T_8DAY_NDWI/19970330,{NDWI=0.1914027347322956},{NDWI=0.03663500686300152},
1_1_19970407,860371200000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970407,{NDWI=null},{NDWI=null},
1_1_19970415,861062400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970415,{NDWI=null},{NDWI=null},
1_1_19970423,861753600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970423,{NDWI=null},{NDWI=null},
1_1_19970501,862444800000,{NDWI=0.21688657639512748},{NDWI=0.18479630202054978},LANDSAT/LT5_L1T_8DAY_NDWI/19970501,{NDWI=0.14811162649879572},{NDWI=0.021937053904118764},
1_1_19970509,863136000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_8DAY_NDWI/19970509,{NDWI=null},{NDWI=null},
